X2446K08A04F KC2002 06 01.33892 16 11 38.23 -07 35 53.8          20.8 Vr~0CfY644
X2446K08A04F KC2002 06 01.34999 16 11 36.88 -07 35 53.5                r~0CfY644
X2446K08A04F [C2007 07 28.34900 16 33 01.60 -20 28 04.3                c~0C8N568
X2446K08A04F  C2008 01 18.37279 10 55 42.83 +27 58 54.6          16.1 Rrx5082448
X2446K08A04F  C2008 01 18.37446 10 55 42.12 +27 59 03.4          16.0 Rrx5082448
X2446K08A04F  C2008 01 18.37612 10 55 41.39 +27 59 12.3          16.0 Rrx5082448
X2446K08A04F  C2008 01 18.37779 10 55 40.67 +27 59 21.2          16.1 Rrx5082448
X2446K08A04F  C2008 01 18.56552 10 54 20.77 +28 15 23.0          16.0 Vrx4373G96
X2446K08A04F  C2008 01 18.56585 10 54 20.66 +28 15 24.7          16.0 Vrx4373G96
X2446K08A04F  C2008 01 18.56613 10 54 20.52 +28 15 26.0          16.0 Vrx4373G96
X2446K08A04F  C2008 01 18.56641 10 54 20.44 +28 15 28.2          16.0 Vrx4373G96
X2446K08A04F  C2008 01 19.08125 10 51 07.49 +28 58 00.7                rx5082B19
X2446K08A04F  C2008 01 19.08908 10 51 05.03 +28 58 37.0                rx5082B19
X2446K08A04F  C2008 01 19.20758 10 50 23.34 +29 07 44.2          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.20814 10 50 23.11 +29 07 47.3          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.20870 10 50 22.89 +29 07 50.0          16.1 Rrx5082H51
X2446K08A04F  C2008 01 19.20927 10 50 22.69 +29 07 52.6          16.2 Rrx5082H51
X2446K08A04F  C2008 01 19.20983 10 50 22.47 +29 07 55.4          16.3 Rrx5082H51
X2446K08A04F  C2008 01 19.21038 10 50 22.25 +29 07 58.1          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.21095 10 50 22.03 +29 08 00.8          16.1 Rrx5082H51
X2446K08A04F  C2008 01 19.21152 10 50 21.82 +29 08 03.6          16.3 Rrx5082H51
X2446K08A04F  C2008 01 19.21207 10 50 21.58 +29 08 06.5          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.21263 10 50 21.36 +29 08 09.3          16.1 Rrx5082H51
X2446K08A04F  C2008 01 19.21319 10 50 21.15 +29 08 11.7          16.1 Rrx5082H51
X2446K08A04F  C2008 01 19.21375 10 50 20.91 +29 08 14.6          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.21432 10 50 20.70 +29 08 17.3          16.3 Rrx5082H51
X2446K08A04F  C2008 01 19.21487 10 50 20.49 +29 08 20.2          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.21543 10 50 20.25 +29 08 22.9          16.1 Rrx5082H51
X2446K08A04F  C2008 01 19.21600 10 50 20.02 +29 08 25.6          16.1 Rrx5082H51
X2446K08A04F  C2008 01 19.21656 10 50 19.83 +29 08 28.4          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.21712 10 50 19.60 +29 08 31.1          16.1 Rrx5082H51
X2446K08A04F  C2008 01 19.21769 10 50 19.39 +29 08 33.7          16.0 Rrx5082H51
X2446K08A04F  C2008 01 19.21824 10 50 19.18 +29 08 36.5          16.3 Rrx5082H51
X2446K08A04F  C2008 01 19.91325 10 46 04.22 +30 01 05.0          15.8 Rox5082B04
X2446K08A04F  C2008 01 19.91571 10 46 03.29 +30 01 16.0          15.8 Rox5082B04
X2446K08A04F  C2008 01 19.91858 10 46 02.22 +30 01 28.8          15.8 Rox5082B04
X2446K08A04F  C2008 01 19.92314 10 46 00.55 +30 01 49.5          15.8 Rox5082B04
X2446K08A04F  C2008 01 19.92864 10 45 58.49 +30 02 14.8          15.9 Rox5082B04
X2446K08A04F  C2008 01 19.93721 10 45 55.29 +30 02 53.0          15.8 Rox5082B04
X2446K08A04F  C2008 01 19.94285 10 45 53.15 +30 03 17.9          16.0 Rox5082B04
X2446K08A04F  C2008 01 19.94709 10 45 51.61 +30 03 37.3          15.9 Rox5082B04
X2446K08A04F  C2008 01 20.03269 10 45 21.45 +30 10 12.4          16.3 Rrx5082J51
X2446K08A04F  C2008 01 20.03812 10 45 19.36 +30 10 36.5          16.3 Rrx5082J51
X2446K08A04F  C2008 01 20.04356 10 45 17.29 +30 11 00.8          16.1 Rrx5082J51
X2446K08A04F  C2008 01 20.18931 10 44 25.90 +30 20 52.0          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.18975 10 44 25.76 +30 20 53.8          16.0 Rrx5082H51
X2446K08A04F  C2008 01 20.19019 10 44 25.60 +30 20 55.9          16.3 Rrx5082H51
X2446K08A04F  C2008 01 20.19064 10 44 25.42 +30 20 57.9          16.3 Rrx5082H51
X2446K08A04F  C2008 01 20.19108 10 44 25.25 +30 20 59.8          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19152 10 44 25.09 +30 21 01.8          15.9 Rrx5082H51
X2446K08A04F  C2008 01 20.19196 10 44 24.92 +30 21 03.6          16.3 Rrx5082H51
X2446K08A04F  C2008 01 20.19241 10 44 24.77 +30 21 05.6          16.0 Rrx5082H51
X2446K08A04F  C2008 01 20.19285 10 44 24.60 +30 21 07.5          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.19329 10 44 24.44 +30 21 09.5          16.3 Rrx5082H51
X2446K08A04F  C2008 01 20.19374 10 44 24.28 +30 21 11.5          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19418 10 44 24.10 +30 21 13.4          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19463 10 44 23.98 +30 21 15.5          16.4 Rrx5082H51
X2446K08A04F  C2008 01 20.19507 10 44 23.79 +30 21 17.1          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.19552 10 44 23.62 +30 21 19.1          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19596 10 44 23.47 +30 21 21.0          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19640 10 44 23.30 +30 21 23.1          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.19685 10 44 23.12 +30 21 24.8          16.0 Rrx5082H51
X2446K08A04F  C2008 01 20.19729 10 44 22.98 +30 21 26.9          16.3 Rrx5082H51
X2446K08A04F  C2008 01 20.19774 10 44 22.82 +30 21 28.8          16.4 Rrx5082H51
X2446K08A04F  C2008 01 20.19818 10 44 22.64 +30 21 30.9          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.19863 10 44 22.49 +30 21 32.9          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19907 10 44 22.30 +30 21 34.9          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19953 10 44 22.13 +30 21 36.9          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.19997 10 44 21.98 +30 21 38.8          16.4 Rrx5082H51
X2446K08A04F  C2008 01 20.20041 10 44 21.83 +30 21 40.8          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.20084 10 44 21.67 +30 21 42.4          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.20130 10 44 21.51 +30 21 44.6          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.20175 10 44 21.34 +30 21 46.5          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.20219 10 44 21.19 +30 21 48.4          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.38000 10 43 16.84 +30 34 34.5          16.1 Vdx5082G72
X2446K08A04F  C2008 01 20.38331 10 43 15.56 +30 34 48.4          16.3 Vdx5082G72
X2446K08A04F  C2008 01 20.38995 10 43 13.01 +30 35 16.2          16.2 Vdx5082G72
X2446K08A04F  C2008 01 20.39328 10 43 11.78 +30 35 30.1          16.4 Vdx5082G72
X2446K08A04F  C2008 01 20.40167 10 43 08.61 +30 36 05.3          16.3 Vdx5082G72
X2446K08A04F  C2008 01 20.40648 10 43 06.74 +30 36 25.2          16.1 Vdx5082G72
X2446K08A04F  C2008 01 20.41924 10 42 59.41 +30 37 03.2          16.2 Rrx5082H51
X2446K08A04F  C2008 01 20.41968 10 42 59.24 +30 37 05.0          16.4 Rrx5082H51
X2446K08A04F  C2008 01 20.42013 10 42 59.07 +30 37 07.0          16.0 Rrx5082H51
X2446K08A04F  C2008 01 20.42058 10 42 58.91 +30 37 08.9          16.1 Rrx5082H51
X2446K08A04F  C2008 01 20.42102 10 42 58.73 +30 37 10.7          16.0 Rrx5083H51
X2446K08A04F  C2008 01 20.42147 10 42 58.58 +30 37 12.5          16.0 Rrx5083H51
X2446K08A04F  C2008 01 20.42192 10 42 58.41 +30 37 14.4          16.0 Rrx5083H51
X2446K08A04F  C2008 01 20.42236 10 42 58.23 +30 37 16.2          16.0 Rrx5083H51
X2446K08A04F  C2008 01 20.42281 10 42 58.05 +30 37 17.8          16.2 Rrx5083H51
X2446K08A04F  C2008 01 20.42325 10 42 57.88 +30 37 19.8          16.0 Rrx5083H51
X2446K08A04F  C2008 01 20.42370 10 42 57.72 +30 37 21.5          16.2 Rrx5083H51
X2446K08A04F  C2008 01 20.42414 10 42 57.55 +30 37 23.2          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.42459 10 42 57.41 +30 37 25.1          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.42505 10 42 57.21 +30 37 26.6          16.2 Rrx5083H51
X2446K08A04F  C2008 01 20.42550 10 42 57.06 +30 37 28.6          16.2 Rrx5083H51
X2446K08A04F  C2008 01 20.42594 10 42 56.89 +30 37 30.5          16.2 Rrx5083H51
X2446K08A04F  C2008 01 20.42639 10 42 56.71 +30 37 32.3          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.42684 10 42 56.55 +30 37 34.1          16.0 Rrx5083H51
X2446K08A04F  C2008 01 20.42729 10 42 56.38 +30 37 35.9          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.42773 10 42 56.20 +30 37 37.5          16.2 Rrx5083H51
X2446K08A04F  C2008 01 20.42818 10 42 56.05 +30 37 39.6          15.9 Rrx5083H51
X2446K08A04F  C2008 01 20.42863 10 42 55.86 +30 37 41.1          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.42909 10 42 55.69 +30 37 43.0          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.42954 10 42 55.53 +30 37 44.9          15.9 Rrx5083H51
X2446K08A04F  C2008 01 20.42998 10 42 55.37 +30 37 46.6          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.43043 10 42 55.19 +30 37 48.5          15.9 Rrx5083H51
X2446K08A04F  C2008 01 20.43088 10 42 55.04 +30 37 50.4          15.9 Rrx5083H51
X2446K08A04F  C2008 01 20.43133 10 42 54.87 +30 37 52.2          16.0 Rrx5083H51
X2446K08A04F  C2008 01 20.43178 10 42 54.69 +30 37 54.1          16.1 Rrx5083H51
X2446K08A04F  C2008 01 20.43222 10 42 54.53 +30 37 55.7          15.9 Rrx5083H51
X2446K08A04F  C2008 01 20.95550 10 40 00.61 +31 12 24.2          15.7 Rox5083B04
X2446K08A04F  C2008 01 20.95656 10 40 00.27 +31 12 28.6          15.9 Rox5083B04
X2446K08A04F  C2008 01 20.97156 10 39 54.93 +31 13 28.3          15.8 Rox5083B04
X2446K08A04F  C2008 01 20.97632 10 39 53.20 +31 13 47.0          15.9 Rox5083B04
X2446K08A04F  C2008 01 20.99851 10 39 46.29 +31 15 23.0          15.9 Rcx5543J40
X2446K08A04F  C2008 01 21.00709 10 39 43.24 +31 15 56.7          16.0 Rcx5543J40
X2446K08A04F  C2008 01 21.01573 10 39 40.15 +31 16 30.5          15.9 Rcx5543J40
X2446K08A04F  C2008 01 21.32374 10 37 55.83 +31 35 55.3          15.9 Rrx5083H45
X2446K08A04F  C2008 01 21.32441 10 37 55.62 +31 35 57.7          15.8 Rrx5083H45
X2446K08A04F  C2008 01 21.32582 10 37 55.11 +31 36 03.1          15.7 Rrx5083H45
X2446K08A04F  C2008 01 21.32712 10 37 54.64 +31 36 07.9          15.6 Rrx5083H45
X2446K08A04F  C2008 01 21.32821 10 37 54.23 +31 36 12.1          15.6 Rrx5083H45
X2446K08A04F  C2008 01 21.33005 10 37 53.56 +31 36 18.8          15.6 Rrx5083H45
X2446K08A04F  C2008 01 21.33164 10 37 53.01 +31 36 24.9          15.8 Rrx5083H45
X2446K08A04F  C2008 01 21.33477 10 37 51.87 +31 36 36.4          15.6 Rrx5083H45
X2446K08A04F  C2008 01 23.16969 10 28 21.01 +33 17 37.4          16.7 Rrx5543H51
X2446K08A04F  C2008 01 23.17020 10 28 20.78 +33 17 39.7          16.3 Rrx5543H51
X2446K08A04F  C2008 01 23.17071 10 28 20.64 +33 17 40.9          16.4 Rrx5543H51
X2446K08A04F  C2008 01 23.17121 10 28 20.50 +33 17 42.6          16.5 Rrx5543H51
X2446K08A04F  C2008 01 23.17172 10 28 20.34 +33 17 44.7          16.4 Rrx5543H51
X2446K08A04F  C2008 01 23.17222 10 28 20.20 +33 17 45.6          16.5 Rrx5543H51
X2446K08A04F  C2008 01 23.17273 10 28 20.00 +33 17 47.4          16.5 Rrx5543H51
X2446K08A04F  C2008 01 23.17323 10 28 19.88 +33 17 49.0          16.5 Rrx5543H51
X2446K08A04F  C2008 01 23.17373 10 28 19.71 +33 17 50.5          16.6 Rrx5543H51
X2446K08A04F  C2008 01 23.17423 10 28 19.53 +33 17 52.0          16.6 Rrx5543H51
X2446K08A04F  C2008 01 23.98994 10 24 21.25 +33 56 39.9          16.4 Vcx5543A48
X2446K08A04F  C2008 01 23.99186 10 24 20.66 +33 56 45.1          16.4 Vcx5543A48
X2446K08A04F  C2008 01 23.99379 10 24 20.07 +33 56 50.4          16.3 Vcx5543A48
X2446K08A04F  C2008 01 23.99572 10 24 19.47 +33 56 56.0          16.4 Vcx5543A48
X2446K08A04F  C2008 01 25.40455 10 17 52.27 +34 55 39.7          16.8 Rrx5543H51
X2446K08A04F  C2008 01 25.40510 10 17 52.09 +34 55 41.3          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.40567 10 17 51.89 +34 55 42.1          16.2 Rrx5543H51
X2446K08A04F  C2008 01 25.40623 10 17 51.79 +34 55 43.1          16.3 Rrx5543H51
X2446K08A04F  C2008 01 25.40679 10 17 51.67 +34 55 44.3          16.4 Rrx5543H51
X2446K08A04F  C2008 01 25.40736 10 17 51.52 +34 55 45.6          16.4 Rrx5543H51
X2446K08A04F  C2008 01 25.40792 10 17 51.34 +34 55 47.2          17.2 Rrx5543H51
X2446K08A04F  C2008 01 25.40848 10 17 51.13 +34 55 48.6          16.5 Rrx5543H51
X2446K08A04F  C2008 01 25.40905 10 17 50.97 +34 55 49.8          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.40962 10 17 50.82 +34 55 51.1          16.8 Rrx5543H51
X2446K08A04F  C2008 01 25.41019 10 17 50.69 +34 55 52.6          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41075 10 17 50.49 +34 55 53.4          16.9 Rrx5543H51
X2446K08A04F  C2008 01 25.41131 10 17 50.36 +34 55 54.7          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41186 10 17 50.18 +34 55 56.2          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.41242 10 17 50.02 +34 55 57.2          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41299 10 17 49.88 +34 55 58.4          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41354 10 17 49.71 +34 55 59.8          16.5 Rrx5543H51
X2446K08A04F  C2008 01 25.41410 10 17 49.55 +34 56 00.9          16.8 Rrx5543H51
X2446K08A04F  C2008 01 25.41466 10 17 49.40 +34 56 02.3          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41522 10 17 49.24 +34 56 03.6          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41578 10 17 49.06 +34 56 04.5          16.8 Rrx5543H51
X2446K08A04F  C2008 01 25.41634 10 17 48.91 +34 56 06.0          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41690 10 17 48.76 +34 56 07.2          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41747 10 17 48.61 +34 56 08.6          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41803 10 17 48.42 +34 56 09.9          16.4 Rrx5543H51
X2446K08A04F  C2008 01 25.41860 10 17 48.28 +34 56 11.2          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.41917 10 17 48.11 +34 56 12.2          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.41972 10 17 47.93 +34 56 13.3          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.42029 10 17 47.81 +34 56 14.5          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.42084 10 17 47.63 +34 56 15.8          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.42141 10 17 47.49 +34 56 17.1          16.5 Rrx5543H51
X2446K08A04F  C2008 01 25.42198 10 17 47.30 +34 56 18.6          16.9 Rrx5543H51
X2446K08A04F  C2008 01 25.42255 10 17 47.15 +34 56 19.4          16.3 Rrx5543H51
X2446K08A04F  C2008 01 25.42310 10 17 47.00 +34 56 21.0          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.42367 10 17 46.85 +34 56 22.2          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.42422 10 17 46.69 +34 56 23.4          16.3 Rrx5543H51
X2446K08A04F  C2008 01 25.42478 10 17 46.52 +34 56 24.4          16.9 Rrx5543H51
X2446K08A04F  C2008 01 25.42535 10 17 46.38 +34 56 25.8          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.42590 10 17 46.19 +34 56 27.0          16.8 Rrx5543H51
X2446K08A04F  C2008 01 25.42646 10 17 46.03 +34 56 28.4          16.8 Rrx5543H51
X2446K08A04F  C2008 01 25.42703 10 17 45.91 +34 56 29.3          16.5 Rrx5543H51
X2446K08A04F  C2008 01 25.42759 10 17 45.72 +34 56 30.6          16.4 Rrx5543H51
X2446K08A04F  C2008 01 25.42815 10 17 45.57 +34 56 31.9          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.42872 10 17 45.42 +34 56 32.9          16.5 Rrx5543H51
X2446K08A04F  C2008 01 25.42928 10 17 45.26 +34 56 34.4          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.42984 10 17 45.08 +34 56 35.8          16.6 Rrx5543H51
X2446K08A04F  C2008 01 25.43041 10 17 44.93 +34 56 36.8          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.43096 10 17 44.79 +34 56 38.2          16.7 Rrx5543H51
X2446K08A04F  C2008 01 25.43153 10 17 44.63 +34 56 39.5          16.5 Rrx5543H51
X2446K08A04F  C2008 01 25.43209 10 17 44.48 +34 56 40.8          16.7 Rrx5543H51
