Period(hours),RMSE
0.048542,6.520615
0.048599,6.419623
0.048656,6.399274
0.048714,6.311688
0.048771,6.365713
0.048828,5.964535
0.048885,6.233578
0.048943,6.376888
0.049000,5.709302
0.049057,5.850681
0.049115,6.485467
0.049172,6.626230
0.049229,6.673662
0.049286,5.985161
0.049344,6.512758
0.049401,5.767727
0.049458,5.950990
0.049516,6.070745
0.049573,6.293208
0.049630,6.447802
0.049687,6.239867
0.049745,6.281402
0.049802,6.143324
0.049859,6.380766
0.049917,6.275537
0.049974,5.908693
0.050031,5.844512
0.050089,6.233365
0.050146,6.146590
0.050203,6.016892
0.050260,6.221867
0.050318,6.188885
0.050375,6.582544
0.050432,6.314326
0.050490,5.995971
0.050547,6.211167
0.050604,5.793242
0.050661,6.384834
0.050719,6.260910
0.050776,6.712247
0.050833,6.211971
0.050891,6.132909
0.050948,6.368813
0.051005,5.747462
0.051062,6.100115
0.051120,6.376715
0.051177,6.429991
0.051234,5.973522
0.051292,6.516836
0.051349,6.484762
0.051406,6.476314
0.051464,6.136033
0.051521,6.557340
0.051578,6.314833
0.051635,6.468010
0.051693,6.620549
0.051750,6.567180
0.051807,6.484009
0.051865,6.323622
0.051922,6.577201
0.051979,6.105621
0.052036,6.269802
0.052094,6.120119
0.052151,6.465464
0.052208,6.443611
0.052266,6.403900
0.052323,6.430727
0.052380,6.556025
0.052437,6.650788
0.052495,6.633385
0.052552,6.371070
0.052609,6.444438
0.052667,6.544188
0.052724,6.507855
0.052781,6.281931
0.052839,6.087882
0.052896,6.345327
0.052953,5.974716
0.053010,6.082818
0.053068,6.448319
0.053125,6.713561
0.053182,6.276534
0.053240,6.263389
0.053297,6.420677
0.053354,6.275230
0.053411,6.222006
0.053469,6.162308
0.053526,6.259469
0.053583,6.620817
0.053641,6.274974
0.053698,6.299806
0.053755,6.140296
0.053812,6.219913
0.053870,6.111393
0.053927,6.225456
0.053984,6.548313
0.054042,6.645564
0.054099,6.339337
0.054156,6.209959
0.054214,5.632918
0.054271,6.053659
0.054328,6.261538
0.054385,6.098224
0.054443,5.851801
0.054500,5.913795
0.054557,6.135207
0.054615,6.241845
0.054672,6.308176
0.054729,5.977625
0.054786,6.336474
0.054844,5.839081
0.054901,5.980692
0.054958,5.809547
0.055016,6.395658
0.055073,6.164721
0.055130,6.134821
0.055188,5.987749
0.055245,6.180206
0.055302,6.102756
0.055359,6.566057
0.055417,6.638033
0.055474,6.562605
0.055531,6.509276
0.055589,6.257948
0.055646,6.008072
0.055703,5.893289
0.055760,6.467191
0.055818,6.474755
0.055875,6.344779
0.055932,6.249400
0.055990,6.191624
0.056047,6.377593
0.056104,6.363466
0.056161,6.410141
0.056219,6.408673
0.056276,6.439951
0.056333,6.705273
0.056391,6.438851
0.056448,6.322507
0.056505,6.505738
0.056563,6.424354
0.056620,6.391535
0.056677,6.299858
0.056734,6.190924
0.056792,6.256959
0.056849,6.393006
0.056906,6.619415
0.056964,6.719671
0.057021,6.504280
0.057078,6.789850
0.057135,6.556698
0.057193,6.302357
0.057250,6.342339
0.057307,6.668199
0.057365,6.744330
0.057422,6.603580
0.057479,6.443480
0.057536,6.445431
0.057594,6.246291
0.057651,6.284059
0.057708,6.267210
0.057766,6.620065
0.057823,6.629863
0.057880,6.427520
0.057937,6.341907
0.057995,6.331854
0.058052,6.271260
0.058109,6.215346
0.058167,6.255171
0.058224,6.179620
0.058281,6.444784
0.058339,6.313996
0.058396,6.390851
0.058453,6.732962
0.058510,6.504560
0.058568,6.328385
0.058625,6.277091
0.058682,6.366896
0.058740,6.489781
0.058797,6.350921
0.058854,6.374058
0.058911,6.662261
0.058969,6.514387
0.059026,6.292797
0.059083,6.646815
0.059141,6.383036
0.059198,6.503568
0.059255,6.478994
0.059312,6.353498
0.059370,6.050169
0.059427,6.230362
0.059484,6.524095
0.059542,6.346720
0.059599,6.456397
0.059656,6.751069
0.059714,6.154581
0.059771,6.594658
0.059828,6.429146
0.059885,6.520737
0.059943,6.428078
0.060000,6.115090
0.060057,6.185494
0.060115,6.633880
0.060172,6.283969
0.060229,6.845556
0.060286,6.649367
0.060344,6.541354
0.060401,6.778887
0.060458,6.815649
0.060516,6.730351
0.060573,6.269318
0.060630,6.152259
0.060687,6.490649
0.060745,6.469779
0.060802,6.543256
0.060859,6.703672
0.060917,6.727822
0.060974,6.772719
0.061031,6.809271
0.061089,6.710137
0.061146,6.235339
0.061203,6.142120
0.061260,6.074261
0.061318,6.577030
0.061375,6.731116
0.061432,6.813155
0.061490,6.681661
0.061547,6.519013
0.061604,6.330053
0.061661,6.367935
0.061719,6.401233
0.061776,6.281124
0.061833,6.143778
0.061891,6.204974
0.061948,6.647361
0.062005,6.476351
0.062062,6.149069
0.062120,6.400761
0.062177,6.044090
0.062234,6.063985
0.062292,6.358010
0.062349,6.410267
0.062406,6.379516
0.062464,6.394174
0.062521,6.290407
0.062578,6.254692
0.062635,6.332578
0.062693,6.086966
0.062750,5.561072
0.062807,6.149228
0.062865,6.448261
0.062922,6.694626
0.062979,6.419157
0.063036,6.162171
0.063094,6.316583
0.063151,6.220608
0.063208,6.256311
0.063266,6.467092
0.063323,6.228019
0.063380,6.273546
0.063437,6.450686
0.063495,6.444518
0.063552,6.400496
0.063609,6.445652
0.063667,6.234808
0.063724,6.141930
0.063781,6.007800
0.063839,5.998118
0.063896,6.299742
0.063953,6.381068
0.064010,6.311592
0.064068,6.358102
0.064125,6.371144
0.064182,6.395302
0.064240,6.487561
0.064297,6.068885
0.064354,6.248428
0.064411,6.095755
0.064469,5.957229
0.064526,6.283021
0.064583,6.348422
0.064641,6.150468
0.064698,6.186121
0.064755,6.310872
0.064812,6.313496
0.064870,6.361263
0.064927,6.375173
0.064984,6.320096
0.065042,6.341016
0.065099,6.334052
0.065156,6.185537
0.065214,6.331429
0.065271,6.458116
0.065328,6.207375
0.065385,6.146480
0.065443,6.285172
0.065500,6.431039
0.065557,6.226787
0.065615,6.039750
0.065672,6.080508
0.065729,6.314571
0.065786,6.398048
0.065844,6.004117
0.065901,5.916264
0.065958,5.928980
0.066016,6.095296
0.066073,6.253333
0.066130,6.392167
0.066187,6.305914
0.066245,6.241265
0.066302,6.556689
0.066359,6.160233
0.066417,6.323356
0.066474,6.285957
0.066531,6.247665
0.066589,6.319896
0.066646,6.134023
0.066703,6.292342
0.066760,6.206804
0.066818,5.992166
0.066875,5.973463
0.066932,6.182672
0.066990,6.435475
0.067047,6.361959
0.067104,6.072947
0.067161,6.228183
0.067219,6.518263
0.067276,6.697448
0.067333,6.649780
0.067391,6.691811
0.067448,6.421218
0.067505,6.132695
0.067562,6.487667
0.067620,6.558601
0.067677,6.338721
0.067734,6.280965
0.067792,6.270971
0.067849,6.336097
0.067906,6.284137
0.067964,6.178676
0.068021,5.858091
0.068078,6.110857
0.068135,6.630816
0.068193,6.633794
0.068250,6.590084
0.068307,6.545979
0.068365,6.376513
0.068422,6.491525
0.068479,6.670402
0.068536,6.509733
0.068594,6.290302
0.068651,6.126746
0.068708,6.417229
0.068766,6.617509
0.068823,6.175807
0.068880,5.930932
0.068937,6.066815
0.068995,6.089015
0.069052,6.171925
0.069109,6.415343
0.069167,6.553644
0.069224,6.235555
0.069281,6.096646
0.069339,6.290209
0.069396,6.543756
0.069453,6.555216
0.069510,6.328473
0.069568,6.436245
0.069625,6.507322
0.069682,6.087465
0.069740,6.418632
0.069797,6.384080
0.069854,6.072034
0.069911,5.540621
0.069969,5.555664
0.070026,5.551531
0.070083,5.915807
0.070141,6.368402
0.070198,6.206615
0.070255,6.223444
0.070313,6.371796
0.070370,6.296716
0.070427,6.061440
0.070484,5.864350
0.070542,5.804753
0.070599,5.933109
0.070656,5.954082
0.070714,5.824840
0.070771,6.031059
0.070828,6.328321
0.070885,6.380711
0.070943,6.362579
0.071000,6.512883
0.071057,6.377726
0.071115,6.306244
0.071172,6.287182
0.071229,6.143742
0.071286,6.255601
0.071344,6.093761
0.071401,5.818336
0.071458,5.879954
0.071516,6.124729
0.071573,6.284815
0.071630,6.264741
0.071688,6.166629
0.071745,6.145894
0.071802,5.941971
0.071859,6.342496
0.071917,6.511977
0.071974,6.523939
0.072031,6.606050
0.072089,6.576532
0.072146,6.475582
0.072203,6.312913
0.072260,6.405215
0.072318,6.291523
0.072375,6.334338
0.072432,6.321023
0.072490,6.129702
0.072547,5.908526
0.072604,6.322722
0.072661,6.470255
0.072719,6.495094
0.072776,6.281459
0.072833,6.040999
0.072891,5.970662
0.072948,6.095402
0.073005,6.200196
0.073063,6.105448
0.073120,6.048840
0.073177,6.039253
0.073234,6.109356
0.073292,6.260147
0.073349,6.341373
0.073406,6.372435
0.073464,6.252030
0.073521,6.334046
0.073578,6.449784
0.073635,6.540712
0.073693,6.539840
0.073750,6.594361
0.073807,6.608433
0.073865,6.529805
0.073922,6.391349
0.073979,6.461867
0.074036,6.641040
0.074094,6.616713
0.074151,6.459137
0.074208,6.456008
0.074266,6.526625
0.074323,6.492049
0.074380,6.328054
0.074437,6.426301
0.074495,6.373587
0.074552,6.555554
0.074609,6.576315
0.074667,6.478021
0.074724,6.541415
0.074781,6.423789
0.074839,6.352821
0.074896,6.179986
0.074953,6.264403
0.075010,6.259929
0.075068,6.183259
0.075125,6.163597
0.075182,6.105590
0.075240,6.011724
0.075297,5.980390
0.075354,6.022293
0.075411,5.987205
0.075469,6.161144
0.075526,6.373227
0.075583,6.499805
0.075641,6.319628
0.075698,6.084247
0.075755,5.878931
0.075813,5.901230
0.075870,6.184058
0.075927,6.465653
0.075984,6.236813
0.076042,5.953596
0.076099,6.007311
0.076156,6.381433
0.076214,6.629710
0.076271,6.530589
0.076328,6.468017
0.076385,6.443371
0.076443,6.482366
0.076500,6.644929
0.076557,6.522077
0.076615,6.242483
0.076672,6.340418
0.076729,6.396345
0.076786,6.472479
0.076844,6.494318
0.076901,6.499856
0.076958,6.484859
0.077016,6.174706
0.077073,6.184637
0.077130,6.360369
0.077187,6.547005
0.077245,6.594062
0.077302,6.570478
0.077359,6.499205
0.077417,6.347275
0.077474,6.406019
0.077531,6.520037
0.077589,6.513235
0.077646,6.502850
0.077703,6.568293
0.077760,6.580282
0.077818,6.518412
0.077875,6.459848
0.077932,6.453920
0.077990,6.400025
0.078047,6.300501
0.078104,6.153895
0.078161,6.364291
0.078219,6.531215
0.078276,6.411077
0.078333,6.203552
0.078391,6.150384
0.078448,6.165341
0.078505,6.124824
0.078563,6.337354
0.078620,6.615993
0.078677,6.456863
0.078734,6.287833
0.078792,6.140867
0.078849,5.998632
0.078906,6.108789
0.078964,6.526758
0.079021,6.666960
0.079078,6.501341
0.079135,6.211813
0.079193,6.198491
0.079250,6.374926
0.079307,6.696444
0.079365,6.692718
0.079422,6.423475
0.079479,6.378196
0.079536,6.557833
0.079594,6.450293
0.079651,6.239878
0.079708,6.334040
0.079766,6.593327
0.079823,6.832947
0.079880,6.779046
0.079937,6.510197
0.079995,6.171436
0.080052,6.189905
0.080109,6.337405
0.080167,6.384189
0.080224,6.184530
0.080281,6.381355
0.080339,6.484685
0.080396,6.270992
0.080453,6.157054
0.080510,6.075161
0.080568,6.010088
0.080625,6.135641
0.080682,6.160922
0.080740,6.118427
0.080797,6.019889
0.080854,5.947806
0.080911,6.112696
0.080969,6.232290
0.081026,6.074218
0.081083,6.006573
0.081141,6.032921
0.081198,5.998869
0.081255,5.811461
0.081312,5.668945
0.081370,5.783057
0.081427,6.023255
0.081484,6.101633
0.081542,5.857941
0.081599,5.596591
0.081656,5.584634
0.081714,5.828492
0.081771,6.405302
0.081828,6.633145
0.081885,6.648647
0.081943,6.698401
0.082000,6.744658
0.082057,6.671868
0.082115,6.640152
0.082172,6.702036
0.082229,6.734714
0.082286,6.489938
0.082344,6.316061
0.082401,6.336641
0.082458,6.422408
0.082516,6.465239
0.082573,6.480868
0.082630,6.420620
0.082687,6.258963
0.082745,6.277558
0.082802,6.404084
0.082859,6.581581
0.082917,6.594026
0.082974,6.564240
0.083031,6.574950
0.083089,6.571647
0.083146,6.564745
0.083203,6.505965
0.083260,6.510156
0.083318,6.549398
0.083375,6.428744
0.083432,6.230427
0.083490,6.232202
0.083547,6.405521
0.083604,6.397957
0.083661,6.405825
0.083719,6.379523
0.083776,6.177309
0.083833,5.993197
0.083891,5.930630
0.083948,5.928036
0.084005,6.141617
0.084062,6.454582
0.084120,6.689987
0.084177,6.687830
0.084234,6.619621
0.084292,6.692333
0.084349,6.831926
0.084406,6.827661
0.084464,6.671425
0.084521,6.547669
0.084578,6.368414
0.084635,6.133515
0.084693,6.070279
0.084750,6.198885
0.084807,6.430850
0.084865,6.502707
0.084922,6.391197
0.084979,6.191937
0.085036,6.258949
0.085094,6.446244
0.085151,6.495914
0.085208,6.492056
0.085266,6.459324
0.085323,6.452975
0.085380,6.482309
0.085437,6.617142
0.085495,6.684114
0.085552,6.615140
0.085609,6.495966
0.085667,6.334036
0.085724,6.191438
0.085781,6.247836
0.085839,6.453922
0.085896,6.545879
0.085953,6.525040
0.086010,6.306662
0.086068,6.050446
0.086125,6.142538
0.086182,6.275812
0.086240,6.394371
0.086297,6.484349
0.086354,6.507810
0.086411,6.562772
0.086469,6.616849
0.086526,6.637971
0.086583,6.605149
0.086641,6.505706
0.086698,6.441227
0.086755,6.403894
0.086812,6.306901
0.086870,6.288132
0.086927,6.285630
0.086984,6.282918
0.087042,6.224286
0.087099,6.135213
0.087156,6.047003
0.087214,5.882583
0.087271,5.788360
0.087328,5.823177
0.087385,5.828561
0.087443,5.743960
0.087500,5.657270
0.087557,5.586158
0.087615,5.544210
0.087672,5.647056
0.087729,5.745399
0.087786,5.796545
0.087844,5.685854
0.087901,5.558934
0.087958,5.530530
0.088016,5.536972
0.088073,5.597466
0.088130,5.736328
0.088188,5.735814
0.088245,5.697095
0.088302,5.616402
0.088359,5.671702
0.088417,5.907840
0.088474,6.110712
0.088531,6.021256
0.088589,6.076096
0.088646,6.119640
0.088703,6.171100
0.088760,6.330363
0.088818,6.403297
0.088875,6.519832
0.088932,6.609637
0.088990,6.426158
0.089047,6.257085
0.089104,6.336816
0.089161,6.518190
0.089219,6.616551
0.089276,6.581611
0.089333,6.631286
0.089391,6.736763
0.089448,6.557958
0.089505,6.361756
0.089562,6.313959
0.089620,6.411219
0.089677,6.444855
0.089734,6.374932
0.089792,6.266136
0.089849,6.091637
0.089906,6.093013
0.089964,6.153381
0.090021,6.235912
0.090078,6.286627
0.090135,6.278441
0.090193,6.381984
0.090250,6.468938
0.090307,6.533684
0.090365,6.626642
0.090422,6.724642
0.090479,6.685690
0.090536,6.566072
0.090594,6.440844
0.090651,6.395895
0.090708,6.385589
0.090766,6.386255
0.090823,6.472182
0.090880,6.552141
0.090938,6.489031
0.090995,6.377600
0.091052,6.282128
0.091109,6.172400
0.091167,6.139376
0.091224,6.270286
0.091281,6.372409
0.091339,6.416285
0.091396,6.448487
0.091453,6.450326
0.091510,6.354611
0.091568,6.296265
0.091625,6.498308
0.091682,6.621215
0.091740,6.435060
0.091797,6.393910
0.091854,6.498353
0.091911,6.613451
0.091969,6.714863
0.092026,6.760769
0.092083,6.735182
0.092141,6.712800
0.092198,6.686137
0.092255,6.661791
0.092312,6.671010
0.092370,6.670044
0.092427,6.654176
0.092484,6.694592
0.092542,6.722747
0.092599,6.655562
0.092656,6.515682
0.092714,6.456133
0.092771,6.517776
0.092828,6.639430
0.092885,6.750981
0.092943,6.774582
0.093000,6.706645
0.093057,6.588758
0.093115,6.553146
0.093172,6.627133
0.093229,6.719638
0.093286,6.795629
0.093344,6.805021
0.093401,6.743130
0.093458,6.638455
0.093516,6.518798
0.093573,6.415317
0.093630,6.380403
0.093688,6.403127
0.093745,6.362770
0.093802,6.184269
0.093859,6.021009
0.093917,5.866203
0.093974,5.849036
0.094031,6.015198
0.094089,6.181750
0.094146,6.264817
0.094203,6.334647
0.094260,6.442899
0.094318,6.559499
0.094375,6.602377
0.094432,6.567578
0.094490,6.512468
0.094547,6.443819
0.094604,6.387447
0.094661,6.339117
0.094719,6.220998
0.094776,6.056980
0.094833,6.091981
0.094891,6.121843
0.094948,6.068189
0.095005,6.086489
0.095062,6.166206
0.095120,5.944151
0.095177,5.662677
0.095234,5.578529
0.095292,5.667396
0.095349,5.724085
0.095406,5.651983
0.095464,5.449991
0.095521,5.285292
0.095578,5.234053
0.095635,5.323071
0.095693,5.336562
0.095750,5.327509
0.095807,5.319310
0.095865,5.277454
0.095922,5.187513
0.095979,4.975295
0.096036,4.831959
0.096094,4.893378
0.096151,4.959053
0.096208,5.006916
0.096266,5.097693
0.096323,5.145405
0.096380,5.069300
0.096437,4.971278
0.096495,4.909794
0.096552,4.933771
0.096609,5.049549
0.096667,5.226449
0.096724,5.394211
0.096781,5.502835
0.096839,5.603497
0.096896,5.753642
0.096953,5.792858
0.097010,5.806406
0.097068,5.911306
0.097125,6.093694
0.097182,6.262200
0.097240,6.401890
0.097297,6.462495
0.097354,6.383309
0.097411,6.324836
0.097469,6.377953
0.097526,6.390031
0.097583,6.304861
0.097641,6.256931
0.097698,6.251581
0.097755,6.206619
0.097812,6.133842
0.097870,6.192732
0.097927,6.301604
0.097984,6.395496
0.098042,6.659024
0.098099,6.755530
0.098156,6.747902
0.098214,6.705784
0.098271,6.654536
0.098328,6.619472
0.098385,6.591728
0.098443,6.539358
0.098500,6.466773
0.098557,6.385466
0.098615,6.331104
0.098672,6.304175
0.098729,6.266854
0.098786,6.256290
0.098844,6.303845
0.098901,6.357702
0.098958,6.413328
0.099016,6.432332
0.099073,6.286914
0.099130,5.990577
0.099187,5.806655
0.099245,5.951823
0.099302,6.193899
0.099359,6.339608
0.099417,6.457188
0.099474,6.574697
0.099531,6.590301
0.099589,6.445086
0.099646,6.344889
0.099703,6.296175
0.099760,6.274874
0.099818,6.313157
0.099875,6.283357
0.099932,6.148740
0.099990,6.015252
0.100047,5.965622
0.100104,5.983089
0.100161,6.050952
0.100219,6.182209
0.100276,6.311726
0.100333,6.360170
0.100391,6.373852
0.100448,6.423213
0.100505,6.479635
0.100562,6.483504
0.100620,6.476219
0.100677,6.488308
0.100734,6.542073
0.100792,6.625376
0.100849,6.602534
0.100906,6.552944
0.100964,6.567793
0.101021,6.583894
0.101078,6.585287
0.101135,6.617261
0.101193,6.691566
0.101250,6.770266
0.101307,6.747428
0.101365,6.643395
0.101422,6.589718
0.101479,6.588135
0.101536,6.589082
0.101594,6.528226
0.101651,6.411194
0.101708,6.419015
0.101766,6.520003
0.101823,6.567626
0.101880,6.565855
0.101938,6.597269
0.101995,6.655071
0.102052,6.675339
0.102109,6.627520
0.102167,6.579558
0.102224,6.502877
0.102281,6.372907
0.102339,6.354394
0.102396,6.450252
0.102453,6.531549
0.102510,6.596045
0.102568,6.626330
0.102625,6.575720
0.102682,6.527908
0.102740,6.545478
0.102797,6.603939
0.102854,6.650540
0.102911,6.700721
0.102969,6.790238
0.103026,6.835955
0.103083,6.798260
0.103141,6.679907
0.103198,6.510212
0.103255,6.321481
0.103313,6.131653
0.103370,6.131921
0.103427,6.292661
0.103484,6.396007
0.103542,6.424831
0.103599,6.399515
0.103656,6.380960
0.103714,6.379855
0.103771,6.360516
0.103828,6.379227
0.103885,6.456021
0.103943,6.454829
0.104000,6.383916
0.104057,6.345190
0.104115,6.349815
0.104172,6.372154
0.104229,6.399130
0.104286,6.487885
0.104344,6.544347
0.104401,6.506691
0.104458,6.423464
0.104516,6.366359
0.104573,6.345666
0.104630,6.326315
0.104687,6.313559
0.104745,6.311075
0.104802,6.292956
0.104859,6.265645
0.104917,6.236165
0.104974,6.158243
0.105031,6.031226
0.105089,5.904495
0.105146,5.816052
0.105203,5.775386
0.105260,5.746293
0.105318,5.706874
0.105375,5.673661
0.105432,5.602292
0.105490,5.485504
0.105547,5.375463
0.105604,5.293343
0.105661,5.194078
0.105719,5.118919
0.105776,5.084977
0.105833,5.011553
0.105891,4.908600
0.105948,4.777098
0.106005,4.628690
0.106062,4.530789
0.106120,4.485093
0.106177,4.451637
0.106234,4.448136
0.106292,4.498371
0.106349,4.585216
0.106406,4.682381
0.106464,4.779161
0.106521,4.883128
0.106578,5.000311
0.106635,5.117410
0.106693,5.156709
0.106750,5.175687
0.106807,5.205280
0.106865,5.230422
0.106922,5.230907
0.106979,5.231480
0.107036,5.328212
0.107094,5.572275
0.107151,5.774921
0.107208,5.837058
0.107266,5.858337
0.107323,5.881627
0.107380,5.934688
0.107437,6.035258
0.107495,6.209732
0.107552,6.379113
0.107609,6.417626
0.107667,6.374432
0.107724,6.332436
0.107781,6.320453
0.107839,6.354317
0.107896,6.445957
0.107953,6.553767
0.108010,6.628891
0.108068,6.677493
0.108125,6.697853
0.108182,6.682002
0.108240,6.644627
0.108297,6.566914
0.108354,6.447417
0.108411,6.360463
0.108469,6.403247
0.108526,6.578579
0.108583,6.564415
0.108641,6.309871
0.108698,6.111809
0.108755,6.085459
0.108812,6.118859
0.108870,6.124331
0.108927,6.181626
0.108984,6.323517
0.109042,6.456938
0.109099,6.519143
0.109156,6.507738
0.109214,6.465605
0.109271,6.448461
0.109328,6.448629
0.109385,6.466922
0.109443,6.485348
0.109500,6.440582
0.109557,6.358650
0.109615,6.291818
0.109672,6.181798
0.109729,5.984937
0.109786,5.851948
0.109844,5.891345
0.109901,6.029319
0.109958,6.194881
0.110016,6.384503
0.110073,6.517926
0.110130,6.380447
0.110187,6.110939
0.110245,5.925025
0.110302,5.838658
0.110359,5.848860
0.110417,5.970651
0.110474,6.205824
0.110531,6.456980
0.110589,6.564101
0.110646,6.545260
0.110703,6.503625
0.110760,6.474967
0.110818,6.465642
0.110875,6.465125
0.110932,6.483485
0.110990,6.546382
0.111047,6.621642
0.111104,6.649963
0.111161,6.636077
0.111219,6.593858
0.111276,6.506549
0.111333,6.400686
0.111391,6.351918
0.111448,6.387904
0.111505,6.435979
0.111562,6.472047
0.111620,6.491817
0.111677,6.432117
0.111734,6.236662
0.111792,6.128340
0.111849,6.172262
0.111906,6.202942
0.111964,6.192509
0.112021,6.169733
0.112078,6.164162
0.112135,6.240308
0.112193,6.381273
0.112250,6.531685
0.112307,6.659643
0.112365,6.752420
0.112422,6.797989
0.112479,6.782653
0.112536,6.730848
0.112594,6.667403
0.112651,6.592294
0.112708,6.507350
0.112766,6.386389
0.112823,6.217246
0.112880,6.171503
0.112937,6.386415
0.112995,6.608259
0.113052,6.703806
0.113109,6.686880
0.113167,6.629951
0.113224,6.543448
0.113281,6.472324
0.113339,6.450444
0.113396,6.457723
0.113453,6.486185
0.113510,6.532855
0.113568,6.595073
0.113625,6.662036
0.113682,6.672965
0.113740,6.624751
0.113797,6.567324
0.113854,6.547826
0.113911,6.561291
0.113969,6.585987
0.114026,6.628720
0.114083,6.701947
0.114141,6.779269
0.114198,6.819564
0.114255,6.814125
0.114312,6.770529
0.114370,6.707352
0.114427,6.651894
0.114484,6.647175
0.114542,6.715911
0.114599,6.787545
0.114656,6.813211
0.114714,6.799139
0.114771,6.753360
0.114828,6.694430
0.114885,6.638442
0.114943,6.616032
0.115000,6.630613
0.115057,6.634622
0.115115,6.610976
0.115172,6.574689
0.115229,6.558936
0.115286,6.601082
0.115344,6.685254
0.115401,6.762416
0.115458,6.802294
0.115516,6.794420
0.115573,6.765466
0.115630,6.737827
0.115687,6.706437
0.115745,6.655837
0.115802,6.601219
0.115859,6.568027
0.115917,6.550978
0.115974,6.553704
0.116031,6.581686
0.116089,6.596378
0.116146,6.596124
0.116203,6.599909
0.116260,6.579973
0.116318,6.503102
0.116375,6.388488
0.116432,6.291245
0.116490,6.258861
0.116547,6.252149
0.116604,6.200599
0.116661,6.130496
0.116719,6.113545
0.116776,6.179392
0.116833,6.268087
0.116891,6.296103
0.116948,6.268016
0.117005,6.217432
0.117062,6.157115
0.117120,6.093314
0.117177,6.028751
0.117234,5.959082
0.117292,5.896225
0.117349,5.850486
0.117406,5.816731
0.117464,5.789096
0.117521,5.757833
0.117578,5.717623
0.117635,5.670098
0.117693,5.616382
0.117750,5.557915
0.117807,5.502199
0.117865,5.453889
0.117922,5.417155
0.117979,5.395504
0.118036,5.385773
0.118094,5.382857
0.118151,5.368899
0.118208,5.329094
0.118266,5.276591
0.118323,5.229186
0.118380,5.185726
0.118438,5.141281
0.118495,5.100567
0.118552,5.067281
0.118609,5.042254
0.118667,5.030342
0.118724,5.037572
0.118781,5.048346
0.118839,5.042262
0.118896,5.025509
0.118953,5.018811
0.119010,5.024984
0.119068,5.041739
0.119125,5.080183
0.119182,5.146737
0.119240,5.221040
0.119297,5.284387
0.119354,5.331150
0.119411,5.368063
0.119469,5.408394
0.119526,5.463754
0.119583,5.537353
0.119641,5.618079
0.119698,5.686067
0.119755,5.719416
0.119813,5.724093
0.119870,5.729309
0.119927,5.751481
0.119984,5.793161
0.120042,5.853894
0.120099,5.933847
0.120156,6.029330
0.120214,6.124164
0.120271,6.177614
0.120328,6.158128
0.120385,6.100890
0.120443,6.044840
0.120500,6.002323
0.120557,6.003183
0.120615,6.076893
0.120672,6.199765
0.120729,6.332134
0.120786,6.450224
0.120844,6.542132
0.120901,6.604895
0.120958,6.646505
0.121016,6.671001
0.121073,6.671826
0.121130,6.648579
0.121188,6.615205
0.121245,6.589140
0.121302,6.582334
0.121359,6.597385
0.121417,6.620530
0.121474,6.635620
0.121531,6.644645
0.121589,6.659806
0.121646,6.682058
