Period(hours),RMSE
0.048599,4.765662
0.048656,4.570190
0.048714,4.430883
0.048771,4.396753
0.048828,4.404945
0.048885,4.471980
0.048943,4.703155
0.049000,4.911544
0.049057,4.995631
0.049115,5.010179
0.049172,5.089807
0.049229,5.196854
0.049286,5.149722
0.049344,4.927974
0.049401,4.571497
0.049458,4.065825
0.049516,3.609660
0.049573,3.316573
0.049630,3.107328
0.049687,3.036796
0.049745,3.185348
0.049802,3.451773
0.049859,3.686222
0.049917,3.921537
0.049974,4.252571
0.050031,4.672292
0.050089,5.004337
0.050146,5.182162
0.050203,5.253769
0.050260,5.221049
0.050318,5.110195
0.050375,4.975007
0.050432,4.818476
0.050490,4.679330
0.050547,4.584276
0.050604,4.501712
0.050661,4.426504
0.050719,4.413966
0.050776,4.480883
0.050833,4.622080
0.050891,4.786389
0.050948,4.859576
0.051005,4.830137
0.051062,4.730197
0.051120,4.564754
0.051177,4.390492
0.051234,4.251099
0.051292,4.190283
0.051349,4.258695
0.051406,4.373677
0.051464,4.561258
0.051521,4.818238
0.051578,5.005858
0.051635,5.150126
0.051693,5.268775
0.051750,5.293106
0.051807,5.184419
0.051865,4.989563
0.051922,4.660817
0.051979,4.211479
0.052036,3.692596
0.052094,3.217447
0.052151,2.867486
0.052208,2.684722
0.052266,2.630612
0.052323,2.708498
0.052380,2.944575
0.052437,3.246675
0.052495,3.587041
0.052552,4.027329
0.052609,4.461744
0.052667,4.807440
0.052724,5.021964
0.052781,5.157719
0.052839,5.260523
0.052896,5.272812
0.052953,5.178181
0.053010,5.016029
0.053068,4.850787
0.053125,4.734592
0.053182,4.641000
0.053240,4.552359
0.053297,4.486575
0.053354,4.473360
0.053411,4.510650
0.053469,4.627440
0.053526,4.794089
0.053583,4.929234
0.053641,4.974062
0.053698,4.949610
0.053755,4.919118
0.053812,4.839822
0.053870,4.660608
0.053927,4.488471
0.053984,4.402415
0.054042,4.361594
0.054099,4.375366
0.054156,4.474245
0.054214,4.610048
0.054271,4.749528
0.054328,4.874782
0.054385,5.010993
0.054443,5.152424
0.054500,5.237750
0.054557,5.226753
0.054615,5.111828
0.054672,4.944146
0.054729,4.771414
0.054786,4.574702
0.054844,4.285031
0.054901,3.930557
0.054958,3.615123
0.055016,3.392094
0.055073,3.229352
0.055130,3.154911
0.055188,3.189919
0.055245,3.313248
0.055302,3.500308
0.055359,3.763326
0.055417,4.116137
0.055474,4.468035
0.055531,4.733734
0.055589,4.884047
0.055646,4.976898
0.055703,5.100147
0.055760,5.218084
0.055818,5.264504
0.055875,5.222653
0.055932,5.118832
0.055990,5.012125
0.056047,4.924980
0.056104,4.851806
0.056161,4.802280
0.056219,4.779752
0.056276,4.777757
0.056333,4.799607
0.056391,4.857951
0.056448,4.960413
0.056505,5.069263
0.056563,5.135337
0.056620,5.116442
0.056677,5.052199
0.056734,5.032356
0.056792,5.043952
0.056849,5.015103
0.056906,4.943898
0.056964,4.864025
0.057021,4.798044
0.057078,4.754923
0.057135,4.741187
0.057193,4.753744
0.057250,4.800118
0.057307,4.869014
0.057365,4.926207
0.057422,4.969147
0.057479,5.025084
0.057536,5.091145
0.057594,5.129178
0.057651,5.115092
0.057708,5.063002
0.057766,5.014486
0.057823,4.979424
0.057880,4.931128
0.057937,4.834714
0.057995,4.689099
0.058052,4.542309
0.058109,4.445513
0.058167,4.372478
0.058224,4.292995
0.058281,4.219866
0.058339,4.183120
0.058396,4.220345
0.058453,4.336111
0.058510,4.479417
0.058568,4.611371
0.058625,4.733723
0.058682,4.839837
0.058740,4.909518
0.058797,4.949809
0.058854,5.007686
0.058911,5.101834
0.058969,5.189592
0.059026,5.219883
0.059083,5.188927
0.059141,5.128187
0.059198,5.067052
0.059255,5.037909
0.059312,5.058603
0.059370,5.080302
0.059427,5.070109
0.059484,5.047435
0.059542,5.033285
0.059599,5.037582
0.059656,5.071535
0.059714,5.133511
0.059771,5.193346
0.059828,5.234559
0.059885,5.255369
0.059943,5.253623
0.060000,5.242385
0.060057,5.242283
0.060115,5.250900
0.060172,5.238064
0.060229,5.211948
0.060286,5.179775
0.060344,5.140960
0.060401,5.104653
0.060458,5.087675
0.060516,5.087127
0.060573,5.093368
0.060630,5.103367
0.060687,5.114808
0.060745,5.123698
0.060802,5.134162
0.060859,5.148724
0.060917,5.160474
0.060974,5.168927
0.061031,5.172056
0.061089,5.171568
0.061146,5.175507
0.061203,5.186640
0.061260,5.192044
0.061318,5.173917
0.061375,5.131340
0.061432,5.077886
0.061490,5.034477
0.061547,5.017092
0.061604,5.020447
0.061661,5.029540
0.061719,5.037148
0.061776,5.041237
0.061833,5.044161
0.061891,5.049826
0.061948,5.063340
0.062005,5.092476
0.062062,5.131856
0.062120,5.161277
0.062177,5.171367
0.062234,5.169333
0.062292,5.165774
0.062349,5.165772
0.062406,5.172677
0.062464,5.187714
0.062521,5.208208
0.062578,5.214565
0.062635,5.188996
0.062693,5.145280
0.062750,5.103988
0.062807,5.074728
0.062865,5.066171
0.062922,5.085165
0.062979,5.122930
0.063036,5.164171
0.063094,5.191659
0.063151,5.201452
0.063208,5.204750
0.063266,5.215319
0.063323,5.227342
0.063380,5.220934
0.063437,5.191782
0.063495,5.167947
0.063552,5.167653
0.063609,5.173708
0.063667,5.175921
0.063724,5.164213
0.063781,5.139715
0.063839,5.126976
0.063896,5.132016
0.063953,5.127021
0.064010,5.093651
0.064068,5.048058
0.064125,5.019348
0.064182,5.017777
0.064240,5.035431
0.064297,5.050197
0.064354,5.036445
0.064411,5.001354
0.064469,4.991766
0.064526,5.032776
0.064583,5.094483
0.064641,5.155141
0.064698,5.207904
0.064755,5.236116
0.064812,5.223139
0.064870,5.177847
0.064927,5.134317
0.064984,5.111011
0.065042,5.097918
0.065099,5.087030
0.065156,5.091903
0.065214,5.121002
0.065271,5.143843
0.065328,5.120226
0.065385,5.038785
0.065443,4.939952
0.065500,4.893102
0.065557,4.916633
0.065615,4.995900
0.065672,5.108493
0.065729,5.209728
0.065786,5.252826
0.065844,5.227830
0.065901,5.184340
0.065958,5.172258
0.066016,5.185909
0.066073,5.196384
0.066130,5.196997
0.066187,5.204901
0.066245,5.220872
0.066302,5.217375
0.066359,5.176358
0.066417,5.106600
0.066474,5.023444
0.066531,4.952671
0.066589,4.927748
0.066646,4.961527
0.066703,5.036783
0.066760,5.115943
0.066818,5.158449
0.066875,5.144608
0.066932,5.099391
0.066990,5.075756
0.067047,5.095510
0.067104,5.137806
0.067161,5.171851
0.067219,5.178221
0.067276,5.156635
0.067333,5.125990
0.067391,5.111076
0.067448,5.110980
0.067505,5.094583
0.067562,5.047937
0.067620,5.004821
0.067677,5.009212
0.067734,5.056533
0.067792,5.107015
0.067849,5.129950
0.067906,5.117942
0.067964,5.082545
0.068021,5.046030
0.068078,5.025346
0.068135,5.025717
0.068193,5.040986
0.068250,5.055552
0.068307,5.053944
0.068365,5.031108
0.068422,5.005847
0.068479,5.005846
0.068536,5.034927
0.068594,5.075163
0.068651,5.105915
0.068708,5.114207
0.068766,5.100584
0.068823,5.077071
0.068880,5.062024
0.068937,5.071774
0.068995,5.103125
0.069052,5.142228
0.069109,5.181694
0.069167,5.220689
0.069224,5.260983
0.069281,5.300506
0.069339,5.327975
0.069396,5.329644
0.069453,5.302830
0.069510,5.260960
0.069568,5.223638
0.069625,5.202165
0.069682,5.195545
0.069740,5.195119
0.069797,5.194931
0.069854,5.195847
0.069911,5.202197
0.069969,5.218601
0.070026,5.244477
0.070083,5.270802
0.070141,5.289258
0.070198,5.297876
0.070255,5.295466
0.070313,5.280190
0.070370,5.253852
0.070427,5.223662
0.070484,5.191557
0.070542,5.150845
0.070599,5.102716
0.070656,5.059342
0.070714,5.038107
0.070771,5.051935
0.070828,5.095050
0.070885,5.138410
0.070943,5.151328
0.071000,5.127054
0.071057,5.076950
0.071115,5.022380
0.071172,4.988833
0.071229,4.987307
0.071286,5.003135
0.071344,5.017679
0.071401,5.033692
0.071458,5.059759
0.071516,5.095814
0.071573,5.139930
0.071630,5.190010
0.071688,5.239371
0.071745,5.275144
0.071802,5.287095
0.071859,5.277051
0.071917,5.252981
0.071974,5.223043
0.072031,5.197871
0.072089,5.191564
0.072146,5.208185
0.072203,5.222238
0.072260,5.201314
0.072318,5.146938
0.072375,5.089686
0.072432,5.059178
0.072490,5.064491
0.072547,5.093756
0.072604,5.121842
0.072661,5.121914
0.072719,5.081922
0.072776,5.014234
0.072833,4.948799
0.072891,4.910706
0.072948,4.902698
0.073005,4.908527
0.073063,4.909005
0.073120,4.899945
0.073177,4.892713
0.073234,4.898034
0.073292,4.921521
0.073349,4.966208
0.073406,5.026320
0.073464,5.083679
0.073521,5.115320
0.073578,5.111000
0.073635,5.085235
0.073693,5.062408
0.073750,5.062136
0.073807,5.096102
0.073865,5.154596
0.073922,5.210867
0.073979,5.241492
0.074036,5.230665
0.074094,5.184466
0.074151,5.140465
0.074208,5.132399
0.074266,5.164690
0.074323,5.223135
0.074380,5.287230
0.074437,5.333547
0.074495,5.337997
0.074552,5.293150
0.074609,5.226463
0.074667,5.180591
0.074724,5.174361
0.074781,5.193270
0.074839,5.211135
0.074896,5.214058
0.074953,5.202502
0.075010,5.181859
0.075068,5.160673
0.075125,5.152304
0.075182,5.168133
0.075240,5.205018
0.075297,5.239331
0.075354,5.238186
0.075411,5.187881
0.075469,5.110425
0.075526,5.042704
0.075583,5.010043
0.075641,5.019515
0.075698,5.058856
0.075755,5.098241
0.075813,5.109502
0.075870,5.085285
0.075927,5.036911
0.075984,4.984643
0.076042,4.948880
0.076099,4.939985
0.076156,4.954585
0.076214,4.978840
0.076271,4.995602
0.076328,4.995434
0.076385,4.980264
0.076443,4.957992
0.076500,4.938961
0.076557,4.935054
0.076615,4.951711
0.076672,4.976594
0.076729,4.990508
0.076786,4.991407
0.076844,4.995028
0.076901,5.014288
0.076958,5.049151
0.077016,5.093841
0.077073,5.144064
0.077130,5.196080
0.077187,5.241490
0.077245,5.266695
0.077302,5.265689
0.077359,5.250453
0.077417,5.238640
0.077474,5.237435
0.077531,5.243457
0.077589,5.250023
0.077646,5.250784
0.077703,5.241323
0.077760,5.220998
0.077818,5.192821
0.077875,5.161240
0.077932,5.131609
0.077990,5.110904
0.078047,5.105817
0.078104,5.117053
0.078161,5.134463
0.078219,5.141712
0.078276,5.130023
0.078333,5.105201
0.078391,5.080017
0.078448,5.063837
0.078505,5.059781
0.078563,5.066238
0.078620,5.076473
0.078677,5.078515
0.078734,5.062884
0.078792,5.032702
0.078849,5.003684
0.078906,4.994540
0.078964,5.014946
0.079021,5.058310
0.079078,5.105692
0.079135,5.137300
0.079193,5.141855
0.079250,5.120534
0.079307,5.085401
0.079365,5.053130
0.079422,5.039041
0.079479,5.052000
0.079536,5.086875
0.079594,5.124073
0.079651,5.144487
0.079708,5.143776
0.079766,5.131991
0.079823,5.123671
0.079880,5.127782
0.079937,5.144876
0.079995,5.171865
0.080052,5.205708
0.080109,5.241312
0.080167,5.269819
0.080224,5.283274
0.080281,5.282087
0.080339,5.274672
0.080396,5.269454
0.080453,5.270284
0.080510,5.276872
0.080568,5.285726
0.080625,5.291002
0.080682,5.286313
0.080740,5.268017
0.080797,5.238012
0.080854,5.202147
0.080911,5.166887
0.080969,5.139984
0.081026,5.131570
0.081083,5.147136
0.081141,5.178180
0.081198,5.207154
0.081255,5.221077
0.081312,5.216652
0.081370,5.197021
0.081427,5.168355
0.081484,5.139315
0.081542,5.120275
0.081599,5.117601
0.081656,5.126535
0.081714,5.133969
0.081771,5.129110
0.081828,5.109164
0.081885,5.077790
0.081943,5.041696
0.082000,5.008297
0.082057,4.983579
0.082115,4.969874
0.082172,4.965325
0.082229,4.965498
0.082286,4.966261
0.082344,4.966456
0.082401,4.967752
0.082458,4.971411
0.082516,4.976928
0.082573,4.984594
0.082630,4.996419
0.082687,5.013580
0.082745,5.034250
0.082802,5.054334
0.082859,5.070116
0.082917,5.080124
0.082974,5.084967
0.083031,5.086441
0.083089,5.087717
0.083146,5.094099
0.083203,5.111636
0.083260,5.142249
0.083318,5.180144
0.083375,5.215441
0.083432,5.240484
0.083490,5.251798
0.083547,5.248841
0.083604,5.233739
0.083661,5.212740
0.083719,5.195742
0.083776,5.190503
0.083833,5.196625
0.083891,5.208379
0.083948,5.222039
0.084005,5.237472
0.084062,5.253867
0.084120,5.266381
0.084177,5.269027
0.084234,5.260408
0.084292,5.245268
0.084349,5.231247
0.084406,5.224103
0.084464,5.224727
0.084521,5.229559
0.084578,5.232927
0.084635,5.230075
0.084693,5.220183
0.084750,5.206781
0.084807,5.194983
0.084865,5.188545
0.084922,5.188576
0.084979,5.193980
0.085036,5.203053
0.085094,5.214002
0.085151,5.222665
0.085208,5.220257
0.085266,5.197928
0.085323,5.156506
0.085380,5.107083
0.085437,5.062231
0.085495,5.030027
0.085552,5.013048
0.085609,5.011218
0.085667,5.026832
0.085724,5.063359
0.085781,5.116870
0.085839,5.171772
0.085896,5.208128
0.085953,5.215139
0.086010,5.198278
0.086068,5.173755
0.086125,5.156819
0.086182,5.154114
0.086240,5.163659
0.086297,5.179468
0.086354,5.195439
0.086411,5.205937
0.086469,5.205902
0.086526,5.193879
0.086583,5.174043
0.086641,5.152637
0.086698,5.134078
0.086755,5.121388
0.086812,5.118495
0.086870,5.129801
0.086927,5.155799
0.086984,5.190390
0.087042,5.223101
0.087099,5.242495
0.087156,5.240115
0.087214,5.216637
0.087271,5.183510
0.087328,5.154370
0.087385,5.137042
0.087443,5.133689
0.087500,5.143944
0.087557,5.166516
0.087615,5.198633
0.087672,5.234605
0.087729,5.265953
0.087786,5.284234
0.087844,5.285025
0.087901,5.270280
0.087958,5.247160
0.088016,5.224469
0.088073,5.209648
0.088130,5.207360
0.088188,5.218565
0.088245,5.239785
0.088302,5.263456
0.088359,5.279977
0.088417,5.281061
0.088474,5.263233
0.088531,5.229645
0.088589,5.188427
0.088646,5.148264
0.088703,5.114656
0.088760,5.089253
0.088818,5.071189
0.088875,5.058229
0.088932,5.047081
0.088990,5.033756
0.089047,5.014804
0.089104,4.989044
0.089161,4.959050
0.089219,4.931762
0.089276,4.916808
0.089333,4.921704
0.089391,4.947031
0.089448,4.986330
0.089505,5.030426
0.089562,5.071394
0.089620,5.103322
0.089677,5.121139
0.089734,5.120282
0.089792,5.099015
0.089849,5.061726
0.089906,5.018486
0.089964,4.980001
0.090021,4.952794
0.090078,4.937955
0.090135,4.932698
0.090193,4.932793
0.090250,4.934518
0.090307,4.935627
0.090365,4.935382
0.090422,4.934045
0.090479,4.932385
0.090536,4.931624
0.090594,4.933703
0.090651,4.941194
0.090708,4.956767
0.090766,4.982669
0.090823,5.020102
0.090880,5.068217
0.090938,5.123015
0.090995,5.177155
0.091052,5.221587
0.091109,5.249145
0.091167,5.258605
0.091224,5.255885
0.091281,5.250099
0.091339,5.247548
0.091396,5.249204
0.091453,5.252474
0.091510,5.253852
0.091568,5.250311
0.091625,5.239709
0.091682,5.220860
0.091740,5.193504
0.091797,5.158376
0.091854,5.117663
0.091911,5.075628
0.091969,5.038298
0.092026,5.011620
0.092083,4.999253
0.092141,5.001670
0.092198,5.016669
0.092255,5.040318
0.092312,5.067620
0.092370,5.092787
0.092427,5.109610
0.092484,5.112682
0.092542,5.099473
0.092599,5.071786
0.092656,5.035046
0.092714,4.995780
0.092771,4.959157
0.092828,4.928037
0.092885,4.903435
0.092943,4.885530
0.093000,4.874514
0.093057,4.870960
0.093115,4.875668
0.093172,4.889183
0.093229,4.911366
0.093286,4.941349
0.093344,4.977853
0.093401,5.019532
0.093458,5.065033
0.093516,5.112767
0.093573,5.160511
0.093630,5.205056
0.093688,5.242128
0.093745,5.266721
0.093802,5.273818
0.093859,5.259431
0.093917,5.221800
0.093974,5.162157
0.094031,5.084169
0.094089,4.992016
0.094146,4.888572
0.094203,4.775205
0.094260,4.653041
0.094318,4.524440
0.094375,4.393712
0.094432,4.266900
0.094490,4.150912
0.094547,4.052461
0.094604,3.977081
0.094661,3.928162
0.094719,3.906244
0.094776,3.909420
0.094833,3.935325
0.094891,3.983243
0.094948,4.054018
0.095005,4.147843
0.095062,4.262406
0.095120,4.392788
0.095177,4.532364
0.095234,4.673578
0.095292,4.808488
0.095349,4.929693
0.095406,5.031740
0.095464,5.112142
0.095521,5.171124
0.095578,5.210272
0.095635,5.231121
0.095693,5.234623
0.095750,5.221646
0.095807,5.193861
0.095865,5.154157
0.095922,5.106158
0.095979,5.052987
0.096036,4.996095
0.096094,4.935048
0.096151,4.868670
0.096208,4.797225
0.096266,4.724553
0.096323,4.658298
0.096380,4.607217
0.096437,4.577260
0.096495,4.569482
0.096552,4.580856
0.096609,4.606455
0.096667,4.641230
0.096724,4.680909
0.096781,4.722266
0.096839,4.762715
0.096896,4.799400
0.096953,4.828569
0.097010,4.845773
0.097068,4.846656
0.097125,4.827904
0.097182,4.788341
0.097240,4.730046
0.097297,4.658803
0.097354,4.583123
0.097411,4.511990
0.097469,4.452647
0.097526,4.409663
0.097583,4.385382
0.097641,4.380978
0.097698,4.397219
0.097755,4.434466
0.097812,4.491853
0.097870,4.566213
0.097927,4.652001
0.097984,4.742851
0.098042,4.833584
0.098099,4.920956
0.098156,5.002825
0.098214,5.076827
0.098271,5.139537
0.098328,5.186320
0.098385,5.211755
0.098443,5.210584
0.098500,5.178827
0.098557,5.114271
0.098615,5.015867
0.098672,4.882872
0.098729,4.715205
0.098786,4.515537
0.098844,4.291770
0.098901,4.057316
0.098958,3.827736
0.099016,3.616033
0.099073,3.430561
0.099130,3.275865
0.099187,3.153436
0.099245,3.061418
0.099302,2.995551
0.099359,2.952816
0.099417,2.935586
0.099474,2.951926
0.099531,3.010101
0.099589,3.111581
0.099646,3.249497
0.099703,3.413411
0.099760,3.594604
0.099818,3.787542
0.099875,3.988287
0.099932,4.192559
0.099990,4.395071
0.100047,4.589991
0.100104,4.771692
0.100161,4.935057
0.100219,5.075266
0.100276,5.187468
0.100333,5.266948
0.100391,5.310151
0.100448,5.316201
0.100505,5.287844
0.100562,5.230985
0.100620,5.153011
0.100677,5.060828
0.100734,4.959683
0.100792,4.853460
0.100849,4.746175
0.100906,4.643143
0.100964,4.550394
0.101021,4.472936
0.101078,4.413665
0.101135,4.373504
0.101193,4.352088
0.101250,4.348384
0.101307,4.361043
0.101365,4.388514
0.101422,4.428993
0.101479,4.480299
0.101536,4.539728
0.101594,4.603912
0.101651,4.668795
0.101708,4.729795
0.101766,4.782141
0.101823,4.821263
0.101880,4.843081
0.101938,4.844293
0.101995,4.822916
0.102052,4.779204
0.102109,4.716577
0.102167,4.641606
0.102224,4.562461
0.102281,4.486649
0.102339,4.419776
0.102396,4.365832
0.102453,4.327888
0.102510,4.308089
0.102568,4.306963
0.102625,4.322892
0.102682,4.352519
0.102740,4.392046
0.102797,4.438525
0.102854,4.490384
0.102911,4.547157
0.102969,4.608867
0.103026,4.675461
0.103083,4.746447
0.103141,4.820739
0.103198,4.896594
0.103255,4.971512
0.103313,5.042056
0.103370,5.103732
0.103427,5.151157
0.103484,5.178494
0.103542,5.179999
0.103599,5.150493
0.103656,5.085780
0.103714,4.983106
0.103771,4.841696
0.103828,4.663235
0.103885,4.451978
0.103943,4.214337
0.104000,3.958073
0.104057,3.691438
0.104115,3.422543
0.104172,3.159170
0.104229,2.909051
0.104286,2.680453
0.104344,2.482714
0.104401,2.326268
0.104458,2.221727
0.104516,2.177736
0.104573,2.198085
0.104630,2.279749
0.104687,2.413506
0.104745,2.586857
0.104802,2.787298
0.104859,3.004348
0.104917,3.230063
0.104974,3.458562
0.105031,3.685209
0.105089,3.905945
0.105146,4.117023
0.105203,4.315132
0.105260,4.497604
0.105318,4.662377
0.105375,4.807681
0.105432,4.931732
0.105490,5.032749
0.105547,5.109313
0.105604,5.160873
0.105661,5.188074
0.105719,5.192728
0.105776,5.177467
0.105833,5.145323
0.105891,5.099429
0.105948,5.042865
0.106005,4.978601
0.106062,4.909477
0.106120,4.838203
0.106177,4.767332
0.106234,4.699188
0.106292,4.635763
0.106349,4.578637
0.106406,4.528992
0.106464,4.487747
0.106521,4.455770
0.106578,4.434054
0.106635,4.423775
0.106693,4.426155
0.106750,4.442191
0.106807,4.472313
0.106865,4.516085
0.106922,4.571986
0.106979,4.637297
0.107036,4.708132
0.107094,4.779672
0.107151,4.846635
0.107208,4.903899
0.107266,4.947141
0.107323,4.973314
0.107380,4.980878
0.107437,4.969782
0.107495,4.941273
0.107552,4.897619
0.107609,4.841831
0.107667,4.777435
0.107724,4.708262
0.107781,4.638266
0.107839,4.571345
0.107896,4.511204
0.107953,4.461237
0.108010,4.424385
0.108068,4.402924
0.108125,4.398237
0.108182,4.410644
0.108240,4.439376
0.108297,4.482683
0.108354,4.538097
0.108411,4.602767
0.108469,4.673797
0.108526,4.748484
0.108583,4.824392
0.108641,4.899304
0.108698,4.971122
0.108755,5.037797
0.108812,5.097295
0.108870,5.147612
0.108927,5.186793
0.108984,5.212956
0.109042,5.224344
0.109099,5.219397
0.109156,5.196862
0.109214,5.155910
0.109271,5.096227
0.109328,5.018043
0.109385,4.922110
0.109443,4.809641
0.109500,4.682242
0.109557,4.541885
0.109615,4.390900
0.109672,4.231979
0.109729,4.068178
0.109786,3.902899
0.109844,3.739869
0.109901,3.583134
0.109958,3.437046
0.110016,3.306209
0.110073,3.195311
0.110130,3.108795
0.110187,3.050385
0.110245,3.022582
0.110302,3.026272
0.110359,3.060562
0.110417,3.122957
0.110474,3.209851
0.110531,3.317220
0.110589,3.441235
0.110646,3.578569
0.110703,3.726286
0.110760,3.881500
0.110818,4.041072
0.110875,4.201510
0.110932,4.359092
0.110990,4.510110
0.111047,4.651142
0.111104,4.779281
0.111161,4.892290
0.111219,4.988682
0.111276,5.067744
0.111333,5.129484
0.111391,5.174527
0.111448,5.203948
0.111505,5.219093
0.111562,5.221416
0.111620,5.212362
0.111677,5.193323
0.111734,5.165666
0.111792,5.130815
0.111849,5.090320
0.111906,5.045881
0.111964,4.999312
0.112021,4.952441
0.112078,4.907017
0.112135,4.864612
0.112193,4.826563
0.112250,4.793953
0.112307,4.767623
0.112365,4.748210
0.112422,4.736211
0.112479,4.732028
0.112536,4.735990
0.112594,4.748328
0.112651,4.769105
0.112708,4.798120
0.112766,4.834812
0.112823,4.878198
0.112880,4.926830
0.112937,4.978793
0.112995,5.031750
0.113052,5.083063
0.113109,5.130007
0.113167,5.170053
0.113224,5.201125
0.113281,5.221772
0.113339,5.231217
0.113396,5.229321
0.113453,5.216484
0.113510,5.193566
0.113568,5.161810
0.113625,5.122813
0.113682,5.078471
0.113740,5.030919
0.113797,4.982412
0.113854,4.935192
0.113911,4.891327
0.113969,4.852551
0.114026,4.820121
0.114083,4.794737
0.114141,4.776580
0.114198,4.765464
0.114255,4.761064
0.114312,4.763084
0.114370,4.771322
0.114427,4.785629
0.114484,4.805812
0.114542,4.831515
0.114599,4.862091
0.114656,4.896540
0.114714,4.933555
0.114771,4.971681
0.114828,5.009515
0.114885,5.045791
0.114943,5.079347
0.115000,5.109054
0.115057,5.133812
0.115115,5.152672
0.115172,5.164994
0.115229,5.170549
0.115286,5.169446
0.115344,5.161917
0.115401,5.148109
0.115458,5.128011
0.115516,5.101578
0.115573,5.068916
0.115630,5.030434
0.115687,4.986864
0.115745,4.939170
0.115802,4.888350
0.115859,4.835240
0.115917,4.780380
0.115974,4.724019
0.116031,4.666236
0.116089,4.607126
0.116146,4.546967
0.116203,4.486336
0.116260,4.426138
0.116318,4.367596
0.116375,4.312202
0.116432,4.261662
0.116490,4.217829
0.116547,4.182598
0.116604,4.157753
0.116661,4.144739
0.116719,4.144436
0.116776,4.157001
0.116833,4.181877
0.116891,4.217963
0.116948,4.263846
0.117005,4.317985
0.117062,4.378795
0.117120,4.444651
0.117177,4.513852
0.117234,4.584600
0.117292,4.655020
0.117349,4.723255
0.117406,4.787598
0.117464,4.846635
0.117521,4.899321
0.117578,4.945009
0.117635,4.983440
0.117693,5.014704
0.117750,5.039204
0.117807,5.057596
0.117865,5.070700
0.117922,5.079393
0.117979,5.084492
0.118036,5.086667
0.118094,5.086409
0.118151,5.084076
0.118208,5.079960
0.118266,5.074353
0.118323,5.067573
0.118380,5.059946
0.118438,5.051766
0.118495,5.043252
0.118552,5.034539
0.118609,5.025708
0.118667,5.016836
0.118724,5.008040
0.118781,4.999507
0.118839,4.991505
0.118896,4.984390
0.118953,4.978604
0.119010,4.974655
0.119068,4.973052
0.119125,4.974218
0.119182,4.978401
0.119240,4.985649
0.119297,4.995825
0.119354,5.008678
0.119411,5.023891
0.119469,5.041117
0.119526,5.059969
0.119583,5.080020
0.119641,5.100795
0.119698,5.121785
0.119755,5.142466
0.119813,5.162317
0.119870,5.180832
0.119927,5.197530
0.119984,5.211966
0.120042,5.223742
0.120099,5.232522
0.120156,5.238045
0.120214,5.240140
0.120271,5.238742
0.120328,5.233896
0.120385,5.225756
0.120443,5.214573
0.120500,5.200676
0.120557,5.184443
0.120615,5.166295
0.120672,5.146678
0.120729,5.126065
0.120786,5.104946
0.120844,5.083817
0.120901,5.063160
0.120958,5.043427
0.121016,5.025022
0.121073,5.008308
0.121130,4.993606
0.121188,4.981213
0.121245,4.971407
0.121302,4.964446
0.121359,4.960558
0.121417,4.959925
0.121474,4.962664
0.121531,4.968796
0.121589,4.978218
0.121646,4.990680
