Period(hours),RMSE
1.390500,35.669997
1.391600,35.663612
1.392700,35.657677
1.393800,35.652565
1.394900,35.647714
1.396000,35.641804
1.397100,35.633441
1.398200,35.622094
1.399300,35.608570
1.400400,35.594651
1.401500,35.582308
1.402600,35.573137
1.403700,35.568199
1.404800,35.567962
1.405900,35.572238
1.407000,35.580292
1.408100,35.591184
1.409200,35.604090
1.410300,35.618468
1.411400,35.634038
1.412500,35.650632
1.413600,35.667934
1.414700,35.685300
1.415800,35.701917
1.416900,35.717219
1.418000,35.731147
1.419100,35.743967
1.420200,35.755821
1.421300,35.766369
1.422400,35.774741
1.423500,35.779769
1.424600,35.780380
1.425700,35.776025
1.426800,35.767000
1.427900,35.754483
1.429000,35.740242
1.430100,35.726105
1.431200,35.713412
1.432300,35.702693
1.433400,35.693675
1.434500,35.685584
1.435600,35.677571
1.436700,35.669139
1.437800,35.660427
1.438900,35.652236
1.440000,35.645739
1.441100,35.642008
1.442200,35.641580
1.443300,35.644254
1.444400,35.649163
1.445500,35.655071
1.446600,35.660817
1.447700,35.665707
1.448800,35.669675
1.449900,35.673156
1.451000,35.676810
1.452100,35.681240
1.453200,35.686726
1.454300,35.693010
1.455400,35.699293
1.456500,35.704563
1.457600,35.708096
1.458700,35.709766
1.459800,35.709963
1.460900,35.709235
1.462000,35.707897
1.463100,35.705756
1.464200,35.701972
1.465300,35.695075
1.466400,35.683297
1.467500,35.665188
1.468600,35.640279
1.469700,35.609382
1.470800,35.574397
1.471900,35.537755
1.473000,35.501802
1.474100,35.468322
1.475200,35.438213
1.476300,35.411257
1.477400,35.386167
1.478500,35.361162
1.479600,35.334931
1.480700,35.307333
1.481800,35.279378
1.482900,35.252624
1.484000,35.228516
1.485100,35.208004
1.486200,35.191477
1.487300,35.178860
1.488400,35.169782
1.489500,35.163790
1.490600,35.160551
1.491700,35.159950
1.492800,35.162011
1.493900,35.166786
1.495000,35.174386
1.496100,35.185104
1.497200,35.199409
1.498300,35.217654
1.499400,35.239749
1.500500,35.265156
1.501600,35.293259
1.502700,35.323731
1.503800,35.356477
1.504900,35.391223
1.506000,35.427155
1.507100,35.462945
1.508200,35.497061
1.509300,35.528081
1.510400,35.554862
1.511500,35.576646
1.512600,35.593230
1.513700,35.605110
1.514800,35.613421
1.515900,35.619575
1.517000,35.624797
1.518100,35.629803
1.519200,35.634768
1.520300,35.639450
1.521400,35.643297
1.522500,35.645547
1.523600,35.645449
1.524700,35.642654
1.525800,35.637577
1.526900,35.631467
1.528000,35.626094
1.529100,35.623228
1.530200,35.624164
1.531300,35.629445
1.532400,35.638800
1.533500,35.651241
1.534600,35.665321
1.535700,35.679515
1.536800,35.692619
1.537900,35.704015
1.539000,35.713671
1.540100,35.721955
1.541200,35.729376
1.542300,35.736402
1.543400,35.743309
1.544500,35.750080
1.545600,35.756371
1.546700,35.761618
1.547800,35.765305
1.548900,35.767220
1.550000,35.767553
1.551100,35.766746
1.552200,35.765232
1.553300,35.763188
1.554400,35.760424
1.555500,35.756357
1.556600,35.750063
1.557700,35.740445
1.558800,35.726562
1.559900,35.708051
1.561000,35.685430
1.562100,35.660114
1.563200,35.634110
1.564300,35.609498
1.565400,35.587872
1.566500,35.569923
1.567600,35.555317
1.568700,35.542845
1.569800,35.530762
1.570900,35.517202
1.572000,35.500624
1.573100,35.480185
1.574200,35.455917
1.575300,35.428639
1.576400,35.399676
1.577500,35.370533
1.578600,35.342637
1.579700,35.317165
1.580800,35.294901
1.581900,35.276067
1.583000,35.260194
1.584100,35.246183
1.585200,35.232588
1.586300,35.218044
1.587400,35.201610
1.588500,35.182906
1.589600,35.162086
1.590700,35.139725
1.591800,35.116729
1.592900,35.094238
1.594000,35.073532
1.595100,35.055903
1.596200,35.042514
1.597300,35.034273
1.598400,35.031715
1.599500,35.034947
1.600600,35.043635
1.601700,35.057066
1.602800,35.074277
1.603900,35.094222
1.605000,35.115924
1.606100,35.138580
1.607200,35.161602
1.608300,35.184616
1.609400,35.207441
1.610500,35.230064
1.611600,35.252586
1.612700,35.275174
1.613800,35.297986
1.614900,35.321104
1.616000,35.344477
1.617100,35.367875
1.618200,35.390880
1.619300,35.412906
1.620400,35.433241
1.621500,35.451113
1.622600,35.465773
1.623700,35.476598
1.624800,35.483211
1.625900,35.485587
1.627000,35.484102
1.628100,35.479524
1.629200,35.472937
1.630300,35.465651
1.631400,35.459109
1.632500,35.454804
1.633600,35.454183
1.634700,35.458492
1.635800,35.468570
1.636900,35.484622
1.638000,35.506093
1.639100,35.531713
1.640200,35.559743
1.641300,35.588339
1.642400,35.615887
1.643500,35.641222
1.644600,35.663680
1.645700,35.683033
1.646800,35.699363
1.647900,35.712931
1.649000,35.724078
1.650100,35.733154
1.651200,35.740478
1.652300,35.746307
1.653400,35.750814
1.654500,35.754082
1.655600,35.756111
1.656700,35.756840
1.657800,35.756185
1.658900,35.754069
1.660000,35.750451
1.661100,35.745343
1.662200,35.738814
1.663300,35.731004
1.664400,35.722147
1.665500,35.712602
1.666600,35.702878
1.667700,35.693634
1.668800,35.685628
1.669900,35.679610
1.671000,35.676191
1.672100,35.675722
1.673200,35.678240
1.674300,35.683466
1.675400,35.690866
1.676500,35.699720
1.677600,35.709183
1.678700,35.718356
1.679800,35.726361
1.680900,35.732432
1.682000,35.735982
1.683100,35.736641
1.684200,35.734253
1.685300,35.728845
1.686400,35.720568
1.687500,35.709632
1.688600,35.696250
1.689700,35.680625
1.690800,35.662962
1.691900,35.643519
1.693000,35.622658
1.694100,35.600865
1.695200,35.578719
1.696300,35.556789
1.697400,35.535490
1.698500,35.514984
1.699600,35.495163
1.700700,35.475736
1.701800,35.456372
1.702900,35.436830
1.704000,35.417032
1.705100,35.397068
1.706200,35.377149
1.707300,35.357540
1.708400,35.338493
1.709500,35.320223
1.710600,35.302905
1.711700,35.286690
1.712800,35.271726
1.713900,35.258161
1.715000,35.246152
1.716100,35.235849
1.717200,35.227395
1.718300,35.220916
1.719400,35.216526
1.720500,35.214340
1.721600,35.214478
1.722700,35.217074
1.723800,35.222263
1.724900,35.230146
1.726000,35.240758
1.727100,35.254028
1.728200,35.269771
1.729300,35.287700
1.730400,35.307457
1.731500,35.328638
1.732600,35.350812
1.733700,35.373527
1.734800,35.396307
1.735900,35.418669
1.737000,35.440138
1.738100,35.460286
1.739200,35.478772
1.740300,35.495369
1.741400,35.509986
1.742500,35.522658
1.743600,35.533523
1.744700,35.542789
1.745800,35.550703
1.746900,35.557530
1.748000,35.563549
1.749100,35.569042
1.750200,35.574271
1.751300,35.579455
1.752400,35.584730
1.753500,35.590125
1.754600,35.595547
1.755700,35.600788
1.756800,35.605555
1.757900,35.609494
1.759000,35.612240
1.760100,35.613452
1.761200,35.612863
1.762300,35.610318
1.763400,35.605814
1.764500,35.599536
1.765600,35.591874
1.766700,35.583421
1.767800,35.574925
1.768900,35.567212
1.770000,35.561067
1.771100,35.557108
1.772200,35.555683
1.773300,35.556828
1.774400,35.560274
1.775500,35.565524
1.776600,35.571952
1.777700,35.578911
1.778800,35.585820
1.779900,35.592232
1.781000,35.597862
1.782100,35.602595
1.783200,35.606470
1.784300,35.609648
1.785400,35.612378
1.786500,35.614955
1.787600,35.617680
1.788700,35.620814
1.789800,35.624550
1.790900,35.628980
1.792000,35.634092
1.793100,35.639754
1.794200,35.645716
1.795300,35.651609
1.796400,35.656955
1.797500,35.661204
1.798600,35.663788
1.799700,35.664191
1.800800,35.662000
1.801900,35.656922
1.803000,35.648765
1.804100,35.637378
1.805200,35.622591
1.806300,35.604162
1.807400,35.581766
1.808500,35.555030
1.809600,35.523589
1.810700,35.487165
1.811800,35.445633
1.812900,35.399056
1.814000,35.347688
1.815100,35.291945
1.816200,35.232346
1.817300,35.169455
1.818400,35.103809
1.819500,35.035874
1.820600,34.966008
1.821700,34.894452
1.822800,34.821347
1.823900,34.746773
1.825000,34.670797
1.826100,34.593537
1.827200,34.515226
1.828300,34.436262
1.829400,34.357242
1.830500,34.278968
1.831600,34.202427
1.832700,34.128748
1.833800,34.059132
1.834900,33.994759
1.836000,33.936689
1.837100,33.885764
1.838200,33.842536
1.839300,33.807259
1.840400,33.779914
1.841500,33.760297
1.842600,33.748090
1.843700,33.742943
1.844800,33.744504
1.845900,33.752443
1.847000,33.766455
1.848100,33.786258
1.849200,33.811605
1.850300,33.842282
1.851400,33.878105
1.852500,33.918896
1.853600,33.964460
1.854700,34.014548
1.855800,34.068845
1.856900,34.126972
1.858000,34.188512
1.859100,34.253047
1.860200,34.320187
1.861300,34.389596
1.862400,34.460997
1.863500,34.534170
1.864600,34.608945
1.865700,34.685172
1.866800,34.762686
1.867900,34.841253
1.869000,34.920516
1.870100,34.999949
1.871200,35.078848
1.872300,35.156363
1.873400,35.231565
1.874500,35.303536
1.875600,35.371448
1.876700,35.434610
1.877800,35.492483
1.878900,35.544646
1.880000,35.590757
1.881100,35.630520
1.882200,35.663682
1.883300,35.690062
1.884400,35.709592
1.885500,35.722354
1.886600,35.728588
1.887700,35.728670
1.888800,35.723058
1.889900,35.712235
1.891000,35.696653
1.892100,35.676714
1.893200,35.652763
1.894300,35.625114
1.895400,35.594083
1.896500,35.560022
1.897600,35.523349
1.898700,35.484570
1.899800,35.444291
1.900900,35.403212
1.902000,35.362112
1.903100,35.321812
1.904200,35.283140
1.905300,35.246879
1.906400,35.213730
1.907500,35.184279
1.908600,35.158971
1.909700,35.138098
1.910800,35.121799
1.911900,35.110077
1.913000,35.102823
1.914100,35.099853
1.915200,35.100937
1.916300,35.105826
1.917400,35.114268
1.918500,35.126022
1.919600,35.140868
1.920700,35.158610
1.921800,35.179089
1.922900,35.202171
1.924000,35.227739
1.925100,35.255661
1.926200,35.285757
1.927300,35.317763
1.928400,35.351309
1.929500,35.385919
1.930600,35.421022
1.931700,35.455985
1.932800,35.490142
1.933900,35.522817
1.935000,35.553337
1.936100,35.581040
1.937200,35.605266
1.938300,35.625357
1.939400,35.640651
1.940500,35.650482
1.941600,35.654184
1.942700,35.651093
1.943800,35.640553
1.944900,35.621918
1.946000,35.594544
1.947100,35.557781
1.948200,35.510972
1.949300,35.453453
1.950400,35.384570
1.951500,35.303717
1.952600,35.210374
1.953700,35.104157
1.954800,34.984856
1.955900,34.852466
1.957000,34.707201
1.958100,34.549494
1.959200,34.379970
1.960300,34.199408
1.961400,34.008681
1.962500,33.808687
1.963600,33.600288
1.964700,33.384265
1.965800,33.161298
1.966900,32.931978
1.968000,32.696855
1.969100,32.456492
1.970200,32.211545
1.971300,31.962816
1.972400,31.711293
1.973500,31.458154
1.974600,31.204742
1.975700,30.952523
1.976800,30.703027
1.977900,30.457785
1.979000,30.218272
1.980100,29.985856
1.981200,29.761768
1.982300,29.547095
1.983400,29.342806
1.984500,29.149798
1.985600,28.968945
1.986700,28.801134
1.987800,28.647277
1.988900,28.508299
1.990000,28.385105
1.991100,28.278535
1.992200,28.189325
1.993300,28.118082
1.994400,28.065273
1.995500,28.031231
1.996600,28.016163
1.997700,28.020173
1.998800,28.043268
1.999900,28.085375
2.001000,28.146341
2.002100,28.225935
2.003200,28.323837
2.004300,28.439626
2.005400,28.572761
2.006500,28.722572
2.007600,28.888243
2.008700,29.068814
2.009800,29.263188
2.010900,29.470145
2.012000,29.688374
2.013100,29.916495
2.014200,30.153098
2.015300,30.396766
2.016400,30.646103
2.017500,30.899751
2.018600,31.156397
2.019700,31.414775
2.020800,31.673660
2.021900,31.931857
2.023000,32.188188
2.024100,32.441480
2.025200,32.690557
2.026300,32.934240
2.027400,33.171342
2.028500,33.400680
2.029600,33.621092
2.030700,33.831455
2.031800,34.030726
2.032900,34.217984
2.034000,34.392480
2.035100,34.553695
2.036200,34.701382
2.037300,34.835588
2.038400,34.956648
2.039500,35.065136
2.040600,35.161790
2.041700,35.247412
2.042800,35.322764
2.043900,35.388495
2.045000,35.445088
2.046100,35.492857
2.047200,35.531971
2.048300,35.562510
2.049400,35.584521
2.050500,35.598086
2.051600,35.603363
2.052700,35.600619
2.053800,35.590240
2.054900,35.572724
2.056000,35.548660
2.057100,35.518700
2.058200,35.483530
2.059300,35.443838
2.060400,35.400297
2.061500,35.353544
2.062600,35.304176
2.063700,35.252745
2.064800,35.199759
2.065900,35.145684
2.067000,35.090955
2.068100,35.035979
2.069200,34.981150
2.070300,34.926866
2.071400,34.873541
2.072500,34.821623
2.073600,34.771609
2.074700,34.724047
2.075800,34.679536
2.076900,34.638723
2.078000,34.602279
2.079100,34.570892
2.080200,34.545234
2.081300,34.525945
2.082400,34.513605
2.083500,34.508711
2.084600,34.511650
2.085700,34.522672
2.086800,34.541868
2.087900,34.569155
2.089000,34.604259
2.090100,34.646728
2.091200,34.695935
2.092300,34.751109
2.093400,34.811358
2.094500,34.875706
2.095600,34.943120
2.096700,35.012545
2.097800,35.082927
2.098900,35.153242
2.100000,35.222511
2.101100,35.289815
2.102200,35.354304
2.103300,35.415190
2.104400,35.471743
2.105500,35.523271
2.106600,35.569099
2.107700,35.608544
2.108800,35.640889
2.109900,35.665360
2.111000,35.681118
2.112100,35.687250
2.113200,35.682784
2.114300,35.666715
2.115400,35.638045
2.116500,35.595835
2.117600,35.539258
2.118700,35.467653
2.119800,35.380566
2.120900,35.277775
2.122000,35.159300
2.123100,35.025385
2.124200,34.876479
2.125300,34.713189
2.126400,34.536229
2.127500,34.346362
2.128600,34.144332
2.129700,33.930797
2.130800,33.706266
2.131900,33.471050
2.133000,33.225224
2.134100,32.968626
2.135200,32.700868
2.136300,32.421384
2.137400,32.129483
2.138500,31.824419
2.139600,31.505456
2.140700,31.171929
2.141800,30.823294
2.142900,30.459163
2.144000,30.079331
2.145100,29.683788
2.146200,29.272727
2.147300,28.846547
2.148400,28.405848
2.149500,27.951427
2.150600,27.484271
2.151700,27.005542
2.152800,26.516570
2.153900,26.018831
2.155000,25.513936
2.156100,25.003613
2.157200,24.489695
2.158300,23.974108
2.159400,23.458867
2.160500,22.946083
2.161600,22.437961
2.162700,21.936825
2.163800,21.445129
2.164900,20.965481
2.166000,20.500665
2.167100,20.053659
2.168200,19.627642
2.169300,19.225994
2.170400,18.852279
2.171500,18.510196
2.172600,18.203523
2.173700,17.936012
2.174800,17.711276
2.175900,17.532636
2.177000,17.402961
2.178100,17.324497
2.179200,17.298725
2.180300,17.326240
2.181400,17.406696
2.182500,17.538811
2.183600,17.720442
2.184700,17.948711
2.185800,18.220170
2.186900,18.530980
2.188000,18.877088
2.189100,19.254375
2.190200,19.658781
2.191300,20.086400
2.192400,20.533533
2.193500,20.996736
2.194600,21.472832
2.195700,21.958920
2.196800,22.452367
2.197900,22.950803
2.199000,23.452099
2.200100,23.954347
2.201200,24.455842
2.202300,24.955052
2.203400,25.450594
2.204500,25.941207
2.205600,26.425726
2.206700,26.903065
2.207800,27.372200
2.208900,27.832159
2.210000,28.282029
2.211100,28.720954
2.212200,29.148155
2.213300,29.562942
2.214400,29.964735
2.215500,30.353072
2.216600,30.727625
2.217700,31.088199
2.218800,31.434724
2.219900,31.767239
2.221000,32.085875
2.222100,32.390825
2.223200,32.682321
2.224300,32.960603
2.225400,33.225902
2.226500,33.478414
2.227600,33.718289
2.228700,33.945611
2.229800,34.160396
2.230900,34.362577
2.232000,34.552011
2.233100,34.728476
2.234200,34.891686
2.235300,35.041313
2.236400,35.177009
2.237500,35.298439
2.238600,35.405312
2.239700,35.497407
2.240800,35.574592
2.241900,35.636840
2.243000,35.684223
2.244100,35.716910
2.245200,35.735153
2.246300,35.739275
2.247400,35.729654
2.248500,35.706719
2.249600,35.670939
2.250700,35.622831
2.251800,35.562955
2.252900,35.491929
2.254000,35.410426
2.255100,35.319180
2.256200,35.218992
2.257300,35.110721
2.258400,34.995287
2.259500,34.873664
2.260600,34.746882
2.261700,34.616021
2.262800,34.482217
2.263900,34.346658
2.265000,34.210583
2.266100,34.075282
2.267200,33.942078
2.268300,33.812321
2.269400,33.687360
2.270500,33.568526
2.271600,33.457099
2.272700,33.354292
2.273800,33.261219
2.274900,33.178878
2.276000,33.108132
2.277100,33.049698
2.278200,33.004137
2.279300,32.971850
2.280400,32.953079
2.281500,32.947909
2.282600,32.956271
2.283700,32.977951
2.284800,33.012592
2.285900,33.059708
2.287000,33.118685
2.288100,33.188794
2.289200,33.269203
2.290300,33.358988
2.291400,33.457152
2.292500,33.562642
2.293600,33.674370
2.294700,33.791232
2.295800,33.912127
2.296900,34.035970
2.298000,34.161701
2.299100,34.288295
2.300200,34.414762
2.301300,34.540147
2.302400,34.663526
2.303500,34.784004
2.304600,34.900714
2.305700,35.012808
2.306800,35.119464
2.307900,35.219883
2.309000,35.313293
2.310100,35.398954
2.311200,35.476160
2.312300,35.544252
2.313400,35.602620
2.314500,35.650709
2.315600,35.688034
2.316700,35.714177
2.317800,35.728803
2.318900,35.731662
2.320000,35.722590
2.321100,35.701515
2.322200,35.668453
2.323300,35.623500
2.324400,35.566824
2.325500,35.498650
2.326600,35.419240
2.327700,35.328872
2.328800,35.227816
2.329900,35.116309
2.331000,34.994537
2.332100,34.862615
2.333200,34.720579
2.334300,34.568376
2.335400,34.405864
2.336500,34.232818
2.337600,34.048938
2.338700,33.853852
2.339800,33.647131
2.340900,33.428297
2.342000,33.196833
2.343100,32.952198
2.344200,32.693834
2.345300,32.421176
2.346400,32.133670
2.347500,31.830775
2.348600,31.511976
2.349700,31.176792
2.350800,30.824780
2.351900,30.455545
2.353000,30.068741
2.354100,29.664076
2.355200,29.241313
2.356300,28.800273
2.357400,28.340837
2.358500,27.862939
2.359600,27.366567
2.360700,26.851760
2.361800,26.318607
2.362900,25.767241
2.364000,25.197842
2.365100,24.610638
2.366200,24.005909
2.367300,23.383992
2.368400,22.745289
2.369500,22.090277
2.370600,21.419512
2.371700,20.733641
2.372800,20.033404
2.373900,19.319643
2.375000,18.593308
2.376100,17.855457
2.377200,17.107264
2.378300,16.350028
2.379400,15.585187
2.380500,14.814341
2.381600,14.039286
2.382700,13.262064
2.383800,12.485039
2.384900,11.711004
2.386000,10.943322
2.387100,10.186139
2.388200,9.444653
2.389300,8.725498
2.390400,8.037236
2.391500,7.390957
2.392600,6.800933
2.393700,6.285070
2.394800,5.864659
2.395900,5.562595
2.397000,5.399408
2.398100,5.387707
2.399200,5.527783
2.400300,5.807394
2.401400,6.205940
2.402500,6.700071
2.403600,7.267864
2.404700,7.890785
2.405800,8.554028
2.406900,9.246093
2.408000,9.958138
2.409100,10.683366
2.410200,11.416519
2.411300,12.153495
2.412400,12.891058
2.413500,13.626626
2.414600,14.358116
2.415700,15.083821
2.416800,15.802325
2.417900,16.512441
2.419000,17.213150
2.420100,17.903575
2.421200,18.582941
2.422300,19.250560
2.423400,19.905810
2.424500,20.548130
2.425600,21.177004
2.426700,21.791960
2.427800,22.392571
2.428900,22.978446
2.430000,23.549241
2.431100,24.104654
2.432200,24.644435
2.433300,25.168387
2.434400,25.676374
2.435500,26.168325
2.436600,26.644239
2.437700,27.104188
2.438800,27.548318
2.439900,27.976849
2.441000,28.390071
2.442100,28.788340
2.443200,29.172067
2.444300,29.541710
2.445400,29.897758
2.446500,30.240721
2.447600,30.571116
2.448700,30.889447
2.449800,31.196198
2.450900,31.491817
2.452000,31.776703
2.453100,32.051204
2.454200,32.315606
2.455300,32.570131
2.456400,32.814942
2.457500,33.050141
2.458600,33.275780
2.459700,33.491865
2.460800,33.698367
2.461900,33.895227
2.463000,34.082370
2.464100,34.259702
2.465200,34.427124
2.466300,34.584526
2.467400,34.731794
2.468500,34.868809
2.469600,34.995448
2.470700,35.111584
2.471800,35.217089
2.472900,35.311838
2.474000,35.395714
2.475100,35.468610
2.476200,35.530441
2.477300,35.581146
2.478400,35.620697
2.479500,35.649103
2.480600,35.666419
2.481700,35.672747
2.482800,35.668241
2.483900,35.653108
2.485000,35.627609
2.486100,35.592059
2.487200,35.546828
2.488300,35.492334
2.489400,35.429046
2.490500,35.357477
2.491600,35.278184
2.492700,35.191761
2.493800,35.098838
2.494900,35.000076
2.496000,34.896161
2.497100,34.787804
2.498200,34.675732
2.499300,34.560684
2.500400,34.443405
2.501500,34.324642
2.502600,34.205135
2.503700,34.085613
2.504800,33.966787
2.505900,33.849347
2.507000,33.733958
2.508100,33.621258
2.509200,33.511856
2.510300,33.406332
2.511400,33.305238
2.512500,33.209100
2.513600,33.118417
2.514700,33.033659
2.515800,32.955271
2.516900,32.883668
2.518000,32.819234
2.519100,32.762320
2.520200,32.713242
2.521300,32.672273
2.522400,32.639648
2.523500,32.615551
2.524600,32.600120
2.525700,32.593440
2.526800,32.595544
2.527900,32.606409
2.529000,32.625955
2.530100,32.654047
2.531200,32.690496
2.532300,32.735058
2.533400,32.787438
2.534500,32.847292
2.535600,32.914230
