    CJ95O010  1997 03 29.7478  0.898800  0.994957  130.4837  283.1766   89.0768  20210728  -2.0  4.0  C/1995 O1 (Hale-Bopp)                                    MPC106342
    PK04V050  2027 08 18.1604  4.439802  0.443652   87.6928   47.7849   19.3417  20210728   8.0  4.0  P/2004 V5 (LINEAR-Hill)                                  MPC 75705
    PK05E010  2023 09 29.5004  4.399658  0.375145  194.0456  335.5674    4.2638  20210728  10.0  4.0  P/2005 E1 (Tubbiolo)                                     MPC 54164
    PK05G08F  2019 09 28.0016  2.813413  0.517383  284.7045  314.7538    1.1898  20210728  11.5  4.0  P/2005 GF8 (LONEOS)                                      MPC 54823
    PK05J010  2018 10 12.4522  1.536866  0.569571  338.9617  268.8132   31.7598  20210728  16.5  4.0  P/2005 J1 (McNaught)                                     MPC 79019
    PK05L010  2021 11  2.7415  3.142636  0.209619  149.7280  138.2478    7.7386  20210728   9.5  4.0  P/2005 L1 (McNaught)                                     MPC 74246
    PK05S020  2029 01 15.9801  6.431277  0.197519  229.1713  161.2110    3.1357  20210728   7.5  4.0  P/2005 S2 (Skiff)                                        MPC 75706
    PK05SL6B  2026 01 18.1139  3.824844  0.463772   83.3510    1.1822   24.0887  20210728  12.0  2.0  P/2005 SB216 (LONEOS)                                    MPC 75706
    PK05T020  2020 04  8.4284  2.245134  0.416366   58.8435  260.1601    8.2918  20210728  14.5  4.0  P/2005 T2 (Christensen)                                  MPC 55717
    PK05T030  2026 08 18.2124  6.259990  0.174501    6.7900   27.7121    6.2237  20210728   9.0  4.0  P/2005 T3 (Read)                                         MPC 73461
    PK05T040  2034 05 23.3338  0.657642  0.929749   41.6758   25.7707  160.2178  20210728  15.0  4.0  P/2005 T4 (SWAN)                                         MPC 73461
    PK05T050  2025 06 14.2364  3.262762  0.552366  304.5755   57.0014   21.3624  20210728  11.0  4.0  P/2005 T5 (Broughton)                                    MPC 75706
    PK05W030  2021 09 20.9014  2.889995  0.543345  200.7299  210.0853   16.4204  20210728  12.0  4.0  P/2005 W3 (Kowalski)                                     MPC 56954
    PK05Y020  2020 10 19.4200  3.378405  0.470271  193.8842   94.3916   19.0548  20210728   9.0  4.0  P/2005 Y2 (McNaught)                                     MPC 75706
    PK06F040  2019 08  2.4383  2.322879  0.340287   30.9273  183.8267   12.4272  20210728  15.0  4.0  P/2006 F4 (Spacewatch)                                   MPC 56954
    PK06H30R  2028 10 11.3412  1.231281  0.842368  117.2938  309.8984   31.8315  20210728  11.0  4.0  P/2006 HR30 (Siding Spring)                              MPC 75707
    PK06S040  2022 01 13.8681  3.105188  0.508466  305.1410   36.0737   39.5316  20210728  11.0  4.0  P/2006 S4 (Christensen)                                  MPEC 2021-M34
    PK07A020  2022 11 29.2063  2.798557  0.557810  186.7286  300.9078   26.4877  20210728  13.5  4.0  P/2007 A2 (Christensen)                                  MPC 75707
    PK07C020  2026 03 25.8273  3.698894  0.471009  180.0570  275.4922    8.6324  20210728  10.0  4.0  P/2007 C2 (Catalina)                                     MPC 75707
    CK07D010  2007 06  8.1977  8.819378  0.993629  339.9979  171.2141   41.5017  20210728   3.5  4.0  C/2007 D1 (LINEAR)                                       MPC 84315
    PK07K020  2026 12 31.4287  2.303072  0.683053  347.4314  188.6414    7.6315  20210728  14.0  4.0  P/2007 K2 (Gibbs)                                        MPC 82314
    PK07Q020  2020 11 26.9743  1.864783  0.670110  162.7817  172.1593   10.2027  20210728  16.0  4.0  P/2007 Q2 (Gilmore)                                      MPC 60925
    PK07R040  2021 12  8.7123  1.957487  0.670225  282.5861   87.2070   20.2114  20210728  14.5  4.0  P/2007 R4 (Garradd)                                      MPC 75708
    PK07S010  2022 10  8.0347  2.520991  0.339597  245.5602  141.3704    5.9640  20210728  13.0  4.0  P/2007 S1 (Zhao)                                         MPC 73462
    PK07T020  2023 11 17.5565  0.653702  0.785447  359.6403    3.3750    9.7495  20210728  18.5  4.0  P/2007 T2 (Kowalski)                                     MPC 61994
    PK08C94L  2021 09 20.4151  5.420993  0.120424   80.4370   33.3179    8.3463  20210728  10.0  4.0  P/2008 CL94 (Lemmon)                                     MPEC 2021-N06
    PK08L020  2023 05 11.0897  2.331503  0.613242  141.2285  218.0098   25.8634  20210728  12.5  4.0  P/2008 L2 (Hill)                                         MPC 75709
    PK08O030  2031 12 20.0940  2.502488  0.695585  341.1059   47.5836   32.2787  20210728  13.0  4.0  P/2008 O3 (Boattini)                                     MPC 64114
    PK08Q20P  2022 01  2.1472  1.806215  0.491651   75.5299  322.0724    7.5224  20210728  15.5  4.0  P/2008 QP20 (LINEAR-Hill)                                MPC 75709
    PK08W96Z  2021 08 26.7887  1.848720  0.469799  341.9340   56.4459    7.1118  20210728  13.5  4.0  P/2008 WZ96 (LINEAR)                                     MPC 66204
    PK08Y030  2031 10 20.3673  4.462530  0.445450  238.1890  262.8069   38.7679  20210728   8.5  4.0  P/2008 Y3 (McNaught)                                     MPC 75710
    PK09B010  2026 07  2.2121  2.459604  0.634922  128.8756  297.0888   22.2211  20210728  13.0  4.0  P/2009 B1 (Boattini)                                     MPC 75710
    CK09G010  2009 04 16.1537  1.137336  0.997421  175.4332  120.4487  108.7182  20210728   9.0  4.0  C/2009 G1 (STEREO)                                       MPC 66466
    PK09O030  2031 01 17.6902  2.425392  0.687807  154.4286  183.6992   16.2764  20210728  12.5  4.0  P/2009 O3 (Hill)                                         MPC 75710
    PK09Q050  2029 12 15.2979  2.905966  0.609168  209.0331  160.2765   40.9858  20210728  10.0  4.0  P/2009 Q5 (McNaught)                                     MPC 68902
    PK09T020  2031 06 14.2864  1.811244  0.765469  216.3756  215.8296   27.5689  20210728  14.0  4.0  P/2009 T2 (La Sagra)                                     MPC112389
    PK09W51X  2020 11 16.3518  0.800421  0.740236  118.1105   31.6676    9.5943  20210728  19.0  2.0  P/2009 WX51 (Catalina)                                   MPC105235
    PK09Y020  2026 12  4.0107  2.383611  0.636096  172.1422  262.0264   29.9359  20210728  13.0  4.0  P/2009 Y2 (Kowalski)                                     MPC 74247
    PK10A030  2025 03 12.7181  1.620030  0.733499   42.1346   63.8514   14.8349  20210728  14.0  4.0  P/2010 A3 (Hill)                                         MPC 75711
    PK10C010  2028 10 17.7843  5.264529  0.258899    3.6466  141.8861    9.1281  20210728   9.5  4.0  P/2010 C1 (Scotti)                                       MPC 75008
    PK10D020  2027 07 12.2348  3.687687  0.451029  120.0266  319.8908   57.0859  20210728  16.0  4.0  P/2010 D2 (WISE)                                         MPC 75008
    PK10E020  2010 03 31.3092  2.420667  0.719808    8.3573  177.8230   15.3940  20210728  14.0  4.0  P/2010 E2 (Jarnac)                                       MPC 75009
    PK10H020  2025 03 11.9511  3.082363  0.195922  128.1025   64.1958   14.2746  20210728   6.0  4.0  P/2010 H2 (Vales)                                        MPC 72851
    PK10H030  2021 02  7.9600  0.044438  0.985371   26.1503   77.0936   23.0754  20210728  20.0  2.0  P/2010 H3 (SOHO)                                         MPC 70361
    PK10H040  2027 05 21.9804  4.832380  0.267006  179.5195   44.7380    2.3183  20210728  10.5  4.0  P/2010 H4 (Scotti)                                       MPC 73463
    PK10H050  2029 06  4.5209  6.066458  0.153087  175.1487   24.8036   14.0622  20210728  13.0  2.0  P/2010 H5 (Scotti)                                       MPC 74637
    PK10J030  2010 08 29.4199  2.451895  0.726769  157.5992  106.4221   13.2844  20210728  11.0  4.0  P/2010 J3 (McMillan)                                     MPC 98558
    PK10J81C  2011 04 20.3438  1.807360  0.777121   12.4279   30.8510   38.7605  20210728   9.0  4.0  P/2010 JC81 (WISE)                                       MPC 84315
    PK10T020  2024 03 22.0763  3.753669  0.321611  353.3002   58.8424    7.8948  20210728  11.5  4.0  P/2010 T2 (PANSTARRS)                                    MPC 74248
    PK10T20O  2022 11 20.6191  5.509708  0.055123  266.8711   43.2926    2.4789  20210728   9.0  4.0  P/2010 TO20 (LINEAR-Grauer)                              MPC 98558
    PK10U010  2026 09  4.8082  4.891263  0.248527   85.9860  280.7058    8.2154  20210728   9.5  4.0  P/2010 U1 (Boattini)                                     MPC 82316
    CK10U030  2019 02 25.5196  8.443825  0.996261   88.0589   43.0179   55.5310  20210728   1.0  4.0  C/2010 U3 (Boattini)                                     MPC xxxxx
    PK10U55H  2028 06  6.6836  2.905048  0.563355  225.1709  232.9403    8.0409  20210728  11.0  4.0  P/2010 UH55 (Spacewatch)                                 MPC 79021
    PK10W00K  2024 07 21.9492  1.785997  0.690019   40.9682   11.3256   11.4012  20210728  14.5  2.0  P/2010 WK (LINEAR)                                       MPC 75009
    PK11A020  2021 12  1.6364  1.554605  0.499508   94.5110   54.6762    4.4748  20210728  16.5  4.0  P/2011 A2 (Scotti)                                       MPC 82317
    PK11C020  2011 12 29.0555  5.420273  0.268885  160.8687   12.1241   10.8850  20210728   9.0  4.0  P/2011 C2 (Gibbs)                                        MPC 84021
    PK11FE3R  2029 02 13.8681  3.768212  0.450638  350.0769  190.9509   15.9805  20210728  14.0  2.0  P/2011 FR143 (Lemmon)                                    MPC 79866
    PK11J15B  2012 01 22.8920  5.022328  0.317432  111.0562  153.5822   19.1474  20210728   9.0  4.0  P/2011 JB15 (Spacewatch-Boattini)                        MPC 82317
    CK11K36P  2016 05 28.2824  4.881744  0.874968  180.7233  173.2741   18.9866  20210728   4.5  4.0  C/2011 KP36 (Spacewatch)                                 MPC131894
    PK11N010  2028 01  1.3715  2.848433  0.544144  330.3375   77.5926   35.7285  20210728  11.5  4.0  P/2011 N1 (ASH)                                          MPC 87913
    PK11N01O  2024 01 16.1130  1.245242  0.774635  263.7856  295.8027   15.2479  20210728  15.0  4.0  P/2011 NO1 (Elenin)                                      MPC 75714
    PK11P010  2030 12 15.7987  5.020263  0.327526  348.9480    4.2371    5.6601  20210728   9.0  4.0  P/2011 P1 (McNaught)                                     MPC 82318
    PK11Q030  2022 08 19.4228  2.322520  0.532748  310.9900   32.0271    6.0574  20210728  13.5  4.0  P/2011 Q3 (McNaught)                                     MPC 77806
    PK11S010  2014 08 11.2590  6.862207  0.200656  192.4337  218.8741    2.6849  20210728   8.0  4.0  P/2011 S1 (Gibbs)                                        MPC 98558
    PK11UD4A  2025 02 17.8727  2.078103  0.629361   32.4234   40.4047   10.4409  20210728  17.5  4.0  P/2011 UA134 (Spacewatch-PANSTARRS)                      MPC 79022
    PK11V010  2018 10  2.2911  1.732860  0.550567  269.2990   46.8250    7.3756  20210728  15.5  4.0  P/2011 V1 (Boattini)                                     MPC 77406
    PK11W010  2022 02  7.7081  3.322045  0.287332  282.7444  161.7888    3.7186  20210728  11.5  4.0  P/2011 W1 (PANSTARRS)                                    MPC 82718
    PK11Y020  2027 10  5.3759  1.812626  0.709500  131.9121  309.3644    6.3719  20210728  15.0  4.0  P/2011 Y2 (Boattini)                                     MPC 79342
    PK12B010  2013 07 17.3151  3.857199  0.409278  162.5366   36.2112    7.6125  20210728   9.0  4.0  P/2012 B1 (PANSTARRS)                                    MPC 94669
    PK12C030  2011 10  6.7469  3.605925  0.630111  344.9542  135.3677    9.0920            13.0  4.0  P/2012 C3 (PANSTARRS)                                    MPC 78590
    PK12F020  2029 03 17.7453  2.898069  0.542226   33.2975  227.0326   14.7154  20210728  12.0  4.0  P/2012 F2 (PANSTARRS)                                    MPC 84931
    PK12G010  2012 06  1.4325  2.584166  0.380722  286.1149  282.5440   11.6925            15.0  4.0  P/2012 G1 (PANSTARRS)                                    MPC 79344
    PK12K030  2019 08 17.5108  2.091070  0.423308  172.1946  125.8093   13.1945  20210728  15.0  4.0  P/2012 K3 (Gibbs)                                        MPC 80898
    PK12N00J  2012 06 13.7756  1.293330  0.847157  338.3524  315.5454   84.6624  20210728  14.5  4.0  P/2012 NJ (La Sagra)                                     MPC 88326
    PK12O010  2019 03  2.6122  1.435469  0.594587  238.2468   91.9739    7.4310  20210728  17.5  4.0  P/2012 O1 (McNaught)                                     MPC 81470
    PK12O020  2019 05  6.1465  1.693695  0.532671  183.4384  120.6805   24.4850  20210728  17.0  4.0  P/2012 O2 (McNaught)                                     MPC 80899
    PK12O030  2022 05 29.7597  1.614251  0.647004  344.7379  336.4141   16.6159  20210728  16.5  4.0  P/2012 O3 (McNaught)                                     MPC 82720
    PK12S020  2021 10 31.6395  1.362649  0.691368  312.4741   51.1839    8.6853  20210728  17.0  4.0  P/2012 S2 (La Sagra)                                     MPEC 2021-O56
    CK16Q020  2021 05 11.9503  7.081878  1.000931   84.5331  322.2954  109.3883  20210728   6.0  4.0  C/2016 Q2 (PANSTARRS)                                    MPEC 2021-O56
    CK17K020  2022 12 19.7349  1.797404  1.000587  236.1907   88.2431   87.5535  20210728   1.5  4.0  C/2017 K2 (PANSTARRS)                                    MPEC 2021-O56
    CK17T020  2020 05  4.8998  1.615562  0.999360   92.9982   64.3771   57.2262  20210728   5.0  4.0  C/2017 T2 (PANSTARRS)                                    MPEC 2021-O56
    CK17U070  2019 09 14.2150  6.423840  1.000482  326.3248  276.2449  142.5915  20210728   8.3  2.0  C/2017 U7 (PANSTARRS)                                    MPEC 2021-O56
    CK17Y020  2020 11  4.8122  4.632382  1.000738  147.9015   65.9943  128.4125  20210728  15.0  4.0  C/2017 Y2 (PANSTARRS)                                    MPEC 2021-O56
    CK18A060  2019 07 13.6723  3.018887  0.801851  264.5099  340.3774   77.0358  20210728   9.0  4.0  C/2018 A6 (Gibbs)                                        MPEC 2021-O56
    CK18N020  2019 11 10.9944  3.125034  1.000195   24.4122   25.2337   77.5324  20210728   6.0  4.0  C/2018 N2 (ASASSN)                                       MPEC 2021-O56
    CK18U010  2021 11  3.0040  4.993022  1.001318  180.4545   75.4805  108.2966  20210728   5.0  4.0  C/2018 U1 (Lemmon)                                       MPEC 2021-O56
    CK19C010  2020 05  5.3695  6.580893  0.990785  319.1743  212.3862   36.0316  20210728  10.0  4.0  C/2019 C1 (ATLAS)                                        MPEC 2021-O56
    CK19K070  2020 06 17.0925  4.475774  0.999969   27.3282  307.9296  103.5422  20210728   6.0  4.0  C/2019 K7 (Smith)                                        MPEC 2021-O56
    CK19L030  2022 01  9.6565  3.554428  1.001272  171.6186  290.7884   48.3647  20210728   4.5  4.0  C/2019 L3 (ATLAS)                                        MPEC 2021-O56
    CK19N010  2020 12  1.7942  1.704708  0.999845  193.4442   13.5750   82.4282  20210728   7.5  4.0  C/2019 N1 (ATLAS)                                        MPEC 2021-O56
    CK19O030  2021 03  8.3459  8.819528  1.002769   60.0690  300.3830   89.8163  20210728   3.5  4.0  C/2019 O3 (Palomar)                                      MPEC 2021-O56
    CK19T030  2021 03  2.8808  5.946615  0.998070  112.2941  139.5210  121.8621  20210728   6.8  4.0  C/2019 T3 (ATLAS)                                        MPEC 2021-O56
    CK19U050  2023 03 30.1702  3.622776  1.000722  181.5583    2.6449  113.5183  20210728   4.5  4.0  C/2019 U5 (PANSTARRS)                                    MPEC 2021-O56
    CK20F020  2022 07 16.3735  8.816831  1.003786   48.3727  250.2572  163.5795  20210728   4.5  4.0  C/2020 F2 (ATLAS)                                        MPEC 2021-O56
    CK20F030  2020 07  3.6485  0.294726  0.999135   37.2794   61.0141  128.9440  20210728   7.5  5.2  C/2020 F3 (NEOWISE)                                      MPEC 2021-O56
    CK20F050  2021 03 24.4076  4.326056  1.004485  311.1017  350.6103   51.7258  20210728   6.5  3.2  C/2020 F5 (MASTER)                                       MPEC 2021-O56
    CK20H050  2020 12 12.0866  9.345265  0.997344  326.4078  210.6338   70.2243  20210728   5.0  4.0  C/2020 H5 (Robinson)                                     MPEC 2021-O56
    CK20H060  2021 10  1.0707  4.702889  1.000782   20.3475  213.7058   79.9646  20210728   8.0  3.2  C/2020 H6 (ATLAS)                                        MPEC 2021-O56
    CK20J010  2021 04 18.5881  3.355152  1.000297  341.7520  226.5819  142.2943  20210728   8.5  3.2  C/2020 J1 (SONEAR)                                       MPEC 2021-O56
    CK20K010  2023 05  9.1210  3.074400  0.999665  213.9645   94.3655   89.6549  20210728   5.5  4.0  C/2020 K1 (PANSTARRS)                                    MPEC 2021-O56
    CK20M050  2021 08 19.8815  3.004359  0.999962  126.3393  352.0951   93.2226  20210728   9.0  4.0  C/2020 M5 (ATLAS)                                        MPEC 2021-O56
    CK20O020  2021 08 28.4919  4.862164  1.002497   10.2933  256.7558   71.7472  20210728   8.0  3.2  C/2020 O2 (Amaral)                                       MPEC 2021-O56
    CK20P06V  2021 09 25.9892  2.295648  0.945008   71.3769  329.1440  128.2394  20210728  10.0  4.0  C/2020 PV6 (PANSTARRS)                                   MPEC 2021-O56
    CK20R020  2022 02 24.3082  4.692154  0.988641  211.7101  195.0920   53.2250  20210728   9.0  4.0  C/2020 R2 (PANSTARRS)                                    MPEC 2021-O56
    CK20R040  2021 03  1.9397  1.028662  0.989461   46.7152  323.2736  164.4632  20210728  13.5  4.0  C/2020 R4 (ATLAS)                                        MPEC 2021-O56
    CK20S030  2020 12 12.6826  0.398178  0.997891  349.9035  222.9512   19.8723  20210728  13.5  3.2  C/2020 S3 (Erasmus)                                      MPEC 2021-O56
    CK20T020  2021 07 11.1504  2.054685  0.993398  150.3844   83.0482   27.8730  20210728  11.0  3.2  C/2020 T2 (Palomar)                                      MPEC 2021-O56
    CK20V020  2023 05  8.4353  2.228236  1.001355  162.3866  212.3478  131.6022  20210728   4.9  4.0  C/2020 V2 (ZTF)                                          MPEC 2021-O56
    CK20Y020  2022 06 17.6548  3.132446  0.997459  266.0977   26.5078  101.2907  20210728   6.5  4.0  C/2020 Y2 (ATLAS)                                        MPEC 2021-O56
    CK21B020  2021 05  4.2635  2.513097  0.992672  334.9685  120.5556   38.0937  20210728  14.0  4.0  C/2021 B2 (PANSTARRS)                                    MPEC 2021-O56
    CK21C040  2021 01 17.0807  4.504219  0.999298  320.2345  194.2759  132.8436  20210728   9.0  4.0  C/2021 C4 (ATLAS)                                        MPEC 2021-O56
    CK21D020  2022 02  3.9891  2.946315  1.001169  125.0303  305.6764   83.8313  20210728   9.0  4.0  C/2021 D2 (ZTF)                                          MPEC 2021-O56
    CK21E030  2022 06 11.9712  1.777424  1.000514  228.8534  104.4614  112.5658  20210728   8.5  4.0  C/2021 E3 (ZTF)                                          MPEC 2021-O56
    PK12T020  2027 01 14.7751  4.809130  0.161388  310.4653   73.7214   12.5593  20210728  10.0  4.0  P/2012 T2 (PANSTARRS)                                    MPC 82320
    PK12T030  2027 08  6.3715  2.354522  0.617244  195.4788  114.4029    9.5668  20210728  15.0  4.0  P/2012 T3 (PANSTARRS)                                    MPC 80900
    PK12T08K  2021 10 26.1220  2.995361  0.274208  128.0251  288.9636    6.3402  20210728  13.0  4.0  P/2012 TK8 (Tenagra)                                     MPC 87914
    PK12U020  2012 11  9.4860  3.579776  0.498545  228.2632  185.2988   10.7548  20210728  12.5  4.0  P/2012 U2 (PANSTARRS)                                    MPC 82720
    PK12U27S  2024 10 21.8176  1.820124  0.647704    0.8035   49.1812   39.3457  20210728  13.5  4.0  P/2012 US27 (Siding Spring)                              MPC 84024
    PK12W34A  2023 07  2.8938  3.091506  0.346106  354.8116   94.0405    6.0865  20210728  13.5  4.0  P/2012 WA34 (Lemmon-PANSTARRS)                           MPC 82721
    PK13A76L  2029 06 30.1690  2.038028  0.686308   27.0866  145.9838  144.8451  20210728  16.0  4.0  P/2013 AL76 (Catalina)                                   MPC 82721
    PK13G010  2013 12 13.0439  3.358045  0.512661   51.4551  221.3767    5.4641  20210728  11.0  4.0  P/2013 G1 (Kowalski)                                     MPC 91612
    PK13G040  2022 06 19.4642  2.621909  0.409492  214.6782  339.6383    5.9164  20210728  15.0  4.0  P/2013 G4 (PANSTARRS)                                    MPC 84025
    PK13J020  2029 03  7.9411  2.130326  0.657660   37.7635  289.4131   15.5299  20210728  13.0  4.0  P/2013 J2 (McNaught)                                     MPC 91613
    PK13N030  2014 02 16.4022  3.006165  0.593295  323.8996   17.4705    2.1738  20210728  13.0  4.0  P/2013 N3 (PANSTARRS)                                    MPC 86229
    PK13N050  2013 07  3.7165  1.820638  0.732190  176.8992  187.1594   23.4408  20210728  17.0  4.0  P/2013 N5 (PANSTARRS)                                    MPC 85834
    PK13P010  2013 03  2.1217  3.379164  0.605819  138.1663  160.5963   18.7241  20210728  12.0  4.0  P/2013 P1 (PANSTARRS)                                    MPC 85834
    PK13R030  2018 12  7.1287  2.198457  0.275289   11.1766  342.0007    0.8653  20210728  14.0  4.0  P/2013 R3 (Catalina-PANSTARRS)                           MPC 94671
    PK13R03a  2018 12  7.0063  2.198447  0.275259   11.2156  341.9676    0.8647  20210728   9.0  4.0  P/2013 R3-A (Catalina-PANSTARRS)                         unp
    PK13R03b  2018 12  7.1938  2.198467  0.275304   11.1505  342.0234    0.8659  20210728   9.0  4.0  P/2013 R3-B (Catalina-PANSTARRS)                         MPEC 2015-M77
    PK13T010  2027 10 10.4541  2.203482  0.623975  346.1038   10.0825   24.2894  20210728  16.5  4.0  P/2013 T1 (PANSTARRS)                                    MPC 85835
    PK13T020  2019 11 30.6884  1.740813  0.501245  345.5175    0.8060    9.4567  20210728  16.0  4.0  P/2013 T2 (Schwartz)                                     MPC 86643
    PK13W010  2020 09 10.2767  1.421232  0.592743    1.2770  117.8473    4.6955  20210728  17.5  4.0  P/2013 W1 (PANSTARRS)                                    MPC 91613
    PK13Y46G  2023 01  6.1411  1.785694  0.454884  242.5415   48.8487    7.8560  20210728  10.0  4.0  P/2013 YG46 (Spacewatch)                                 MPC101095
    PK14A020  2028 03 18.3727  2.102490  0.645279  356.1957  106.6297   24.5356  20210728  15.0  4.0  P/2014 A2 (Hill)                                         MPC 89728
    PK14A030  2023 04 19.0856  3.477916  0.247435  213.4833  230.0494   13.6934  20210728  12.0  4.0  P/2014 A3 (PANSTARRS)                                    MPC 92981
    CK14B010  2017 09  7.7812  9.550702  0.998251  345.7232  161.4201   28.4103  20210728   4.0  4.0  C/2014 B1 (Schwartz)                                     MPEC 2021-N06
    PK14C010  2019 04 13.6876  1.675394  0.448518   23.9559  167.7680    2.6891  20210728  15.5  4.0  P/2014 C1 (TOTAS)                                        MPC102095
    CK14F030  2021 05 20.5352  5.689711  0.628987    3.6731  326.7427    6.5978  20210728   6.0  4.0  C/2014 F3 (Sheppard-Trujillo)                            MPC 94280
    PK14L020  2014 07 20.0830  2.217328  0.648253  182.6660  149.3475    5.1993  20210728  12.0  4.0  P/2014 L2 (NEOWISE)                                      MPC 98560
    PK14L030  2014 07  1.7142  1.849276  0.773674  178.6646  115.4734    6.2765  20210728  16.0  4.0  P/2014 L3 (Hill)                                         MPC 90769
    PK14M040  2014 12 25.5921  2.381749  0.594448  147.9589  263.2474    3.3371  20210728  15.0  4.0  P/2014 M4 (PANSTARRS)                                    MPC 91614
    PK14M04G  2024 09  7.2156  3.711610  0.259478  299.1024  311.7344    9.3711  20210728   9.5  4.0  P/2014 MG4 (Spacewatch-PANSTARRS)                        MPC103844
    PK14O030  2014 04 20.9299  4.647169  0.385863  204.6588   87.6445    7.8045  20210728  10.5  4.0  P/2014 O3 (PANSTARRS)                                    MPC 98560
    CK14O04E  2016 12 13.0100  6.249912  1.003198   65.8935  240.4249   81.2944  20210728  11.0  2.0  C/2014 OE4 (PANSTARRS)                                   MPC xxxxx
    CK14R030  2016 08  9.0776  7.271885  0.999692  113.4301  334.0968   90.9292  20210728   6.5  4.0  C/2014 R3 (PANSTARRS)                                    MPC xxxxx
    PK14R050  2022 08 19.0001  2.378102  0.413729  213.7378  126.5607    1.0883  20210728  15.0  4.0  P/2014 R5 (Lemmon-PANSTARRS)                             MPC 91615
    PK14U040  2021 02 13.5177  1.876160  0.464878  347.7455   11.8900    6.4292  20210728  18.0  4.0  P/2014 U4 (PANSTARRS)                                    MPC 91616
    CK14UR1N  2031 01 27.0076 10.933871  0.998572  326.3769  189.9265   95.4444  20210728   2.5  3.2  C/2014 UN271 (Bernardinelli-Bernstein)                   MPEC 2021-N06
    PK14V010  2027 11 23.8977  2.551778  0.534400  177.5896  166.2002   22.5237  20210728  14.0  4.0  P/2014 V1 (PANSTARRS)                                    MPC 95211
    PK14W010  2023 12 19.8802  2.727566  0.388812  152.2042  246.2447    8.8377  20210728  15.5  4.0  P/2014 W1 (PANSTARRS)                                    MPC 93586
    PK14W040  2015 12 29.5709  4.272856  0.352224   67.7653   33.3638   15.2760  20210728  11.0  4.0  P/2014 W4 (PANSTARRS)                                    MPC105542
    PK14W120  2021 06 19.2418  1.674660  0.524176   36.8657  299.2886    8.5132  20210728  15.0  4.0  P/2014 W12 (Gibbs)                                       MPC 93587
