01627   12.67  0.15 K2178  52.68637  167.79369  133.11930    8.45212  0.3968437  0.38756237   1.8631235  0 MPC xxxxx  7282  31 1929-2020 0.42 M-v 3Ek Pan        1804   (1627) Ivar               20200622 2459267.55703 1929 SH    1957 NA    1957 XA   
18172   15.61  0.15 K2178 149.79470  100.74657  338.46351   17.83377  0.5110977  0.26114556   2.4240837  0 MPC xxxxx  1874  11 1977-2020 0.44 M-v 3Ek Pan        1804  (18172) 2000 QL7           20200522 2458829.89372 1986 CA   
66146   14.49  0.15 K2178 342.61127   84.83409  102.00619    5.40895  0.4837396  1.41062394   0.7873996  0 MPC xxxxx  1446  21 1982-2020 0.49 M-v 3Ek Pan        1802  (66146) 1998 TU3           20201003 2459415.82698 
J4126   17.81  0.15 K2178 300.27429  200.37054   35.11194   26.67603  0.2476285  0.57470879   1.4327513  0 MPC xxxxx   834   9 2001-2021 0.53 M-v 3Ek Pan        1804 (194126) 2001 SG276         20210113 2459507.42345 
J4268   18.2   0.15 K2178 120.65068  107.76395  160.74862    5.43794  0.7874288  0.56284765   1.4528100  2 MPO527451   404  13 2001-2019 0.53 M-v 3Eh Williams   9803 (194268) 2001 UY4           20191220 2459189.14237 
j5432   18.2   0.15 K2178 298.19067   22.35963  301.41794   31.22983  0.3661700  0.43183628   1.7334978  0 MPO535309   505   6 2003-2020 0.41 M-v 3Eh MPCW       1804 (455432) 2003 RP8           20200118 2459546.63142 
