00001    3.53  0.15 K2175 248.40797   73.73770   80.26762   10.58820  0.0783941  0.21429254   2.7656551  0 MPO600179  7283 120 1801-2021 0.51 M-v 30k Pan        0000      (1) Ceres              20210128
00002    4.21  0.15 K2175 230.07780  310.44122  172.91972   34.89867  0.2297622  0.21335178   2.7737791  0 MPO593088  8702 115 1804-2020 0.46 M-c 28k Pan        0000      (2) Pallas             20201105
00003    5.27  0.15 K2175 215.99870  247.99831  169.85218   12.99149  0.2569651  0.22614575   2.6681511  0 MPO600179  7467 113 1804-2021 0.47 M-v 3Ek Pan        0000      (3) Juno               20210313
00004    3.31  0.15 K2175 312.77628  151.01769  103.80605    7.14154  0.0883491  0.27156941   2.3616497  0 MPO600179  7439 106 1821-2021 0.49 M-p 18k Pan        0000      (4) Vesta              20210322
