29,7,2021,0,0,0
4,57,12.5,15,53,51.5
-2.11811033064254,0.777471633028342,0.486715965119077,-0.00061359013246444,-0.00941447034957608,-0.00292370804800736
30,7,2021,0,0,0
4,59,14.64,15,55,29.8
-2.11811033064254,0.777471633028342,0.486715965119077,-0.00061359013246444,-0.00941447034957608,-0.00292370804800736
1,8,2021,0,0,0
5,3,16.59,15,58,24.3
-2.11811033064254,0.777471633028342,0.486715965119077,-0.00061359013246444,-0.00941447034957608,-0.00292370804800736
