Period(hours),RMSE
0.062292,16.717319
0.062349,16.937758
0.062406,16.959803
0.062464,16.858822
0.062521,16.674438
0.062578,16.585696
0.062635,16.450417
0.062693,16.361853
0.062750,16.240453
0.062807,15.970255
0.062865,15.644810
0.062922,15.435345
0.062979,15.594167
0.063036,15.711520
0.063094,15.510263
0.063151,15.344362
0.063208,15.581562
0.063266,15.966656
0.063323,15.993251
0.063380,15.890767
0.063437,16.032126
0.063495,16.176336
0.063552,16.071609
0.063609,16.122837
0.063667,16.425870
0.063724,16.533213
0.063781,16.344132
0.063839,16.340789
0.063896,16.813360
0.063953,16.945137
0.064010,16.742651
0.064068,16.563604
0.064125,16.628945
0.064182,16.813215
0.064240,16.707556
0.064297,16.657518
0.064354,16.779675
0.064411,16.676476
0.064469,16.263151
0.064526,16.083686
0.064583,16.186462
0.064641,16.275628
0.064698,16.204476
0.064755,16.205507
0.064812,16.281807
0.064870,16.058404
0.064927,15.835340
0.064984,15.920276
0.065042,16.391665
0.065099,16.493070
0.065156,16.239901
0.065214,16.362483
0.065271,16.894184
0.065328,17.016263
0.065385,16.571789
0.065443,16.159013
0.065500,16.361393
0.065557,16.757210
0.065615,16.761781
0.065672,16.494574
0.065729,16.347336
0.065786,16.437020
0.065844,16.567428
0.065901,16.615078
0.065958,16.671785
0.066016,16.657012
0.066073,16.608959
0.066130,16.579402
0.066187,16.741358
0.066245,16.832299
0.066302,16.601596
0.066359,16.491680
0.066417,16.608107
0.066474,16.763233
0.066531,16.894392
0.066589,16.852262
0.066646,16.797154
0.066703,16.856577
0.066760,16.899094
0.066818,16.851115
0.066875,16.697420
0.066932,16.501961
0.066990,16.391398
0.067047,16.362648
0.067104,16.318855
0.067161,16.208668
0.067219,16.165471
0.067276,16.301790
0.067333,16.542462
0.067391,16.678577
0.067448,16.645096
0.067505,16.611719
0.067562,16.599032
0.067620,16.589181
0.067677,16.609016
0.067734,16.547378
0.067792,16.407251
0.067849,16.318052
0.067906,16.408667
0.067964,16.692990
0.068021,16.906830
0.068078,16.855540
0.068135,16.646621
0.068193,16.526355
0.068250,16.628672
0.068307,16.678009
0.068365,16.632752
0.068422,16.741279
0.068479,17.018118
0.068536,17.065518
0.068594,16.774760
0.068651,16.487155
0.068708,16.506573
0.068766,16.854301
0.068823,16.928357
0.068880,16.725038
0.068937,16.704455
0.068995,16.873956
0.069052,16.884994
0.069109,16.497491
0.069167,16.159391
0.069224,16.246405
0.069281,16.421217
0.069339,16.348280
0.069396,16.082951
0.069453,16.087177
0.069510,16.485035
0.069568,16.859639
0.069625,16.841111
0.069682,16.649773
0.069740,16.675911
0.069797,16.765112
0.069854,16.623073
0.069911,16.283838
0.069969,16.103040
0.070026,16.192550
0.070083,16.406030
0.070141,16.523694
0.070198,16.344638
0.070255,16.231623
0.070313,16.397808
0.070370,16.496941
0.070427,16.505986
0.070484,16.450545
0.070542,16.410155
0.070599,16.438518
0.070656,16.469301
0.070714,16.431912
0.070771,16.347555
0.070828,16.325538
0.070885,16.336960
0.070943,16.318997
0.071000,16.290476
0.071057,16.300468
0.071115,16.399786
0.071172,16.577071
0.071229,16.749475
0.071286,16.861569
0.071344,16.935503
0.071401,16.971272
0.071458,16.953130
0.071516,16.911030
0.071573,16.868240
0.071630,16.788441
0.071688,16.752607
0.071745,16.812082
0.071802,16.848607
0.071859,16.844737
0.071917,16.785831
0.071974,16.639387
0.072031,16.567315
0.072089,16.615478
0.072146,16.686527
0.072203,16.722815
0.072260,16.729666
0.072318,16.799495
0.072375,16.936347
0.072432,17.059778
0.072490,17.085100
0.072547,16.974517
0.072604,16.831680
0.072661,16.788693
0.072719,16.876882
0.072776,16.876911
0.072833,16.724589
0.072891,16.540803
0.072948,16.517118
0.073005,16.547330
0.073063,16.438530
0.073120,16.314124
0.073177,16.435548
0.073234,16.590761
0.073292,16.589347
0.073349,16.408514
0.073406,16.164113
0.073464,16.137651
0.073521,16.200795
0.073578,16.193971
0.073635,16.140455
0.073693,16.086087
0.073750,16.154394
0.073807,16.318153
0.073865,16.414602
0.073922,16.427380
0.073979,16.338670
0.074036,16.184110
0.074094,16.092183
0.074151,16.029041
0.074208,16.130049
0.074266,16.385251
0.074323,16.541687
0.074380,16.595275
0.074437,16.661935
0.074495,16.675827
0.074552,16.567163
0.074609,16.421101
0.074667,16.306225
0.074724,16.224005
0.074781,16.185977
0.074839,16.209796
0.074896,16.232230
0.074953,16.111137
0.075010,15.903759
0.075068,15.708263
0.075125,15.473634
0.075182,15.259373
0.075240,15.118630
0.075297,14.937832
0.075354,14.721978
0.075411,14.516082
0.075469,14.295411
0.075526,14.115609
0.075583,14.026343
0.075641,14.028284
0.075698,14.089504
0.075755,14.157615
0.075813,14.244470
0.075870,14.365403
0.075927,14.502747
0.075984,14.627354
0.076042,14.722393
0.076099,14.811947
0.076156,14.926119
0.076214,15.087648
0.076271,15.325833
0.076328,15.579065
0.076385,15.765072
0.076443,15.931913
0.076500,16.122120
0.076557,16.321767
0.076615,16.522586
0.076672,16.704270
0.076729,16.831732
0.076786,16.911423
0.076844,16.936691
0.076901,16.906108
0.076958,16.867944
0.077016,16.843283
0.077073,16.796233
0.077130,16.707459
0.077187,16.575361
0.077245,16.405898
0.077302,16.182992
0.077359,15.879456
0.077417,15.557793
0.077474,15.361446
0.077531,15.377093
0.077589,15.505813
0.077646,15.676020
0.077703,15.885719
0.077760,16.025047
0.077818,15.990693
0.077875,15.923686
0.077932,16.050871
0.077990,16.338591
0.078047,16.568970
0.078104,16.638813
0.078161,16.626940
0.078219,16.648628
0.078276,16.744142
0.078333,16.841369
0.078391,16.810492
0.078448,16.637440
0.078505,16.431139
0.078563,16.344206
0.078620,16.467776
0.078677,16.697950
0.078734,16.831011
0.078792,16.697188
0.078849,16.368663
0.078906,16.076630
0.078964,15.932434
0.079021,15.870011
0.079078,15.802180
0.079135,15.737951
0.079193,15.672365
0.079250,15.577394
0.079307,15.494368
0.079365,15.429814
0.079422,15.343626
0.079479,15.266486
0.079536,15.224883
0.079594,15.224593
0.079651,15.319866
0.079708,15.480682
0.079766,15.643785
0.079823,15.751028
0.079880,15.743253
0.079937,15.746868
0.079995,15.913579
0.080052,16.112969
0.080109,16.195489
0.080167,16.189366
0.080224,16.198347
0.080281,16.235085
0.080339,16.277165
0.080396,16.334942
0.080453,16.408717
0.080510,16.469507
0.080568,16.470341
0.080625,16.368469
0.080682,16.203583
0.080740,16.045607
0.080797,15.921973
0.080854,15.803260
0.080911,15.604577
0.080969,15.290352
0.081026,14.918690
0.081083,14.532100
0.081141,14.140774
0.081198,13.755921
0.081255,13.367925
0.081312,12.980688
0.081370,12.618234
0.081427,12.295958
0.081484,12.007841
0.081542,11.735613
0.081599,11.471071
0.081656,11.230231
0.081714,11.045706
0.081771,10.943362
0.081828,10.925296
0.081885,10.982672
0.081943,11.126068
0.082000,11.346150
0.082057,11.587950
0.082115,11.844352
0.082172,12.163945
0.082229,12.547010
0.082286,12.943297
0.082344,13.316686
0.082401,13.633542
0.082458,13.918237
0.082516,14.235583
0.082573,14.578043
0.082630,14.911329
0.082687,15.238205
0.082745,15.572305
0.082802,15.909382
0.082859,16.220987
0.082917,16.482744
0.082974,16.683829
0.083031,16.826785
0.083089,16.928491
0.083146,17.002487
0.083203,17.043343
0.083260,17.032982
0.083318,16.954395
0.083375,16.811726
0.083432,16.627826
0.083490,16.422406
0.083547,16.216549
0.083604,16.033244
0.083661,15.859399
0.083719,15.659702
0.083776,15.425946
0.083833,15.181895
0.083891,14.971348
0.083948,14.825873
0.084005,14.758410
0.084062,14.763265
0.084120,14.825827
0.084177,14.913741
0.084234,14.976860
0.084292,15.013453
0.084349,15.062740
0.084406,15.153434
0.084464,15.307837
0.084521,15.537068
0.084578,15.815119
0.084635,16.080326
0.084693,16.277034
0.084750,16.417554
0.084807,16.551536
0.084865,16.695485
0.084922,16.808173
0.084979,16.823914
0.085036,16.704545
0.085094,16.489598
0.085151,16.272675
0.085208,16.122458
0.085266,16.045444
0.085323,16.001015
0.085380,15.978730
0.085437,16.014693
0.085495,16.134643
0.085552,16.286599
0.085609,16.353705
0.085667,16.294200
0.085724,16.153976
0.085781,15.987611
0.085839,15.834316
0.085896,15.711733
0.085953,15.609004
0.086010,15.498515
0.086068,15.359734
0.086125,15.193614
0.086182,15.025473
0.086240,14.889464
0.086297,14.802082
0.086354,14.762197
0.086411,14.765672
0.086469,14.808356
0.086526,14.890003
0.086583,15.003630
0.086641,15.123137
0.086698,15.240828
0.086755,15.381339
0.086812,15.567936
0.086870,15.797749
0.086927,16.041189
0.086984,16.253071
0.087042,16.396500
0.087099,16.465088
0.087156,16.487034
0.087214,16.509345
0.087271,16.562881
0.087328,16.618512
0.087385,16.591642
0.087443,16.463766
0.087500,16.320216
0.087557,16.215265
0.087615,16.142719
0.087672,16.096436
0.087729,16.068381
0.087786,16.022014
0.087844,15.923806
0.087901,15.777567
0.087958,15.589081
0.088016,15.347246
0.088073,15.045429
0.088130,14.692332
0.088188,14.308348
0.088245,13.914910
0.088302,13.522403
0.088359,13.124689
0.088417,12.710830
0.088474,12.279541
0.088531,11.830481
0.088589,11.363522
0.088646,10.898161
0.088703,10.458683
0.088760,10.058622
0.088818,9.711607
0.088875,9.436985
0.088932,9.254620
0.088990,9.183532
0.089047,9.223653
0.089104,9.345929
0.089161,9.523215
0.089219,9.746586
0.089276,10.016893
0.089333,10.338059
0.089391,10.708192
0.089448,11.110578
0.089505,11.526352
0.089562,11.954046
0.089620,12.398268
0.089677,12.855131
0.089734,13.310867
0.089792,13.746425
0.089849,14.146165
0.089906,14.496185
0.089964,14.789216
0.090021,15.030660
0.090078,15.236254
0.090135,15.431539
0.090193,15.643192
0.090250,15.880119
0.090307,16.125620
0.090365,16.352339
0.090422,16.543116
0.090479,16.692099
0.090536,16.802215
0.090594,16.888251
0.090651,16.969010
0.090708,17.040611
0.090766,17.073787
0.090823,17.051410
0.090880,16.979325
0.090938,16.871067
0.090995,16.738583
0.091052,16.589117
0.091109,16.424676
0.091167,16.246132
0.091224,16.060178
0.091281,15.876198
0.091339,15.697187
0.091396,15.522978
0.091453,15.351941
0.091510,15.188902
0.091568,15.056463
0.091625,14.972824
0.091682,14.932739
0.091740,14.921979
0.091797,14.929556
0.091854,14.953084
0.091911,14.990134
0.091969,15.038597
0.092026,15.120147
0.092083,15.258309
0.092141,15.428737
0.092198,15.586122
0.092255,15.711158
0.092312,15.806872
0.092370,15.882892
0.092427,15.942184
0.092484,15.969273
0.092542,15.941118
0.092599,15.867698
0.092656,15.812560
0.092714,15.830514
0.092771,15.906440
0.092828,16.012058
0.092885,16.146949
0.092943,16.309912
0.093000,16.490926
0.093057,16.651919
0.093115,16.727459
0.093172,16.697112
0.093229,16.600330
0.093286,16.470804
0.093344,16.337782
0.093401,16.251367
0.093458,16.261733
0.093516,16.360479
0.093573,16.477300
0.093630,16.549168
0.093688,16.566126
0.093745,16.550023
0.093802,16.516132
0.093859,16.464011
0.093917,16.391157
0.093974,16.298066
0.094031,16.182907
0.094089,16.043009
0.094146,15.884655
0.094203,15.724165
0.094260,15.577275
0.094318,15.452210
0.094375,15.353012
0.094432,15.283025
0.094490,15.245235
0.094547,15.241891
0.094604,15.273663
0.094661,15.341049
0.094719,15.442865
0.094776,15.571370
0.094833,15.710594
0.094891,15.840568
0.094948,15.944112
0.095005,16.012242
0.095062,16.045935
0.095120,16.051049
0.095177,16.031928
0.095234,15.993293
0.095292,15.949871
0.095349,15.931764
0.095406,15.965264
0.095464,16.043561
0.095521,16.133924
0.095578,16.210710
0.095635,16.271631
0.095693,16.328436
0.095750,16.391339
0.095807,16.462289
0.095865,16.532673
0.095922,16.584967
0.095979,16.603929
0.096036,16.588456
0.096094,16.548209
0.096151,16.491700
0.096208,16.422572
0.096266,16.342902
0.096323,16.255671
0.096380,16.162719
0.096437,16.059595
0.096495,15.934843
0.096552,15.777367
0.096609,15.582985
0.096667,15.354050
0.096724,15.097885
0.096781,14.825500
0.096839,14.548151
0.096896,14.273611
0.096953,14.005564
0.097010,13.747897
0.097068,13.509018
0.097125,13.294116
0.097182,13.093086
0.097240,12.888932
0.097297,12.674898
0.097354,12.462206
0.097411,12.273800
0.097469,12.128415
0.097526,12.033413
0.097583,11.987997
0.097641,11.986896
0.097698,12.022423
0.097755,12.087330
0.097812,12.177214
0.097870,12.290531
0.097927,12.426702
0.097984,12.583750
0.098042,12.756721
0.098099,12.937954
0.098156,13.119811
0.098214,13.297137
0.098271,13.467100
0.098328,13.628314
0.098385,13.781492
0.098443,13.931266
0.098500,14.087861
0.098557,14.263881
0.098615,14.465629
0.098672,14.689418
0.098729,14.924061
0.098786,15.152971
0.098844,15.359248
0.098901,15.534774
0.098958,15.682313
0.099016,15.811075
0.099073,15.934093
0.099130,16.065405
0.099187,16.211903
0.099245,16.364438
0.099302,16.500503
0.099359,16.600846
0.099417,16.665361
0.099474,16.709678
0.099531,16.748977
0.099589,16.787617
0.099646,16.818787
0.099703,16.833602
0.099760,16.831445
0.099818,16.820054
0.099875,16.806838
0.099932,16.791665
0.099990,16.766522
0.100047,16.721571
0.100104,16.652810
0.100161,16.563270
0.100219,16.457959
0.100276,16.339151
0.100333,16.204054
0.100391,16.046907
0.100448,15.867187
0.100505,15.674076
0.100562,15.483926
0.100620,15.321664
0.100677,15.223136
0.100734,15.220225
0.100792,15.315201
0.100849,15.477006
0.100906,15.657236
0.100964,15.809001
0.101021,15.902980
0.101078,15.936318
0.101135,15.929469
0.101193,15.907072
0.101250,15.885409
0.101307,15.878077
0.101365,15.897471
0.101422,15.944168
0.101479,16.001993
0.101536,16.051992
0.101594,16.086239
0.101651,16.107158
0.101708,16.122756
0.101766,16.143747
0.101823,16.177929
0.101880,16.222717
0.101938,16.266319
0.101995,16.296640
0.102052,16.306600
0.102109,16.294579
0.102167,16.264787
0.102224,16.227299
0.102281,16.195012
0.102339,16.179939
0.102396,16.194744
0.102453,16.256008
0.102510,16.374523
0.102568,16.538426
0.102625,16.712316
0.102682,16.853263
0.102740,16.933116
0.102797,16.955362
0.102854,16.946387
0.102911,16.928664
0.102969,16.911256
0.103026,16.897664
0.103083,16.891891
0.103141,16.895918
0.103198,16.903484
0.103255,16.900667
0.103313,16.874344
0.103370,16.821429
0.103427,16.755457
0.103484,16.703366
0.103542,16.686031
0.103599,16.701081
0.103656,16.728398
0.103714,16.744478
0.103771,16.730121
0.103828,16.675229
0.103885,16.582420
0.103943,16.463689
0.104000,16.332289
0.104057,16.198824
0.104115,16.073351
0.104172,15.969919
0.104229,15.906797
0.104286,15.895384
0.104344,15.927257
0.104401,15.977969
0.104458,16.025326
0.104516,16.063158
0.104573,16.098747
0.104630,16.140691
0.104687,16.191483
0.104745,16.248614
0.104802,16.308821
0.104859,16.371328
0.104917,16.438207
0.104974,16.509573
0.105031,16.577267
0.105089,16.627679
0.105146,16.653332
0.105203,16.657826
0.105260,16.649431
0.105318,16.633356
0.105375,16.609181
0.105432,16.573073
0.105490,16.523065
0.105547,16.464359
0.105604,16.408870
0.105661,16.367370
0.105719,16.342361
0.105776,16.328959
0.105833,16.320524
0.105891,16.312583
0.105948,16.303143
0.106005,16.291326
0.106062,16.276588
0.106120,16.259107
0.106177,16.240274
0.106234,16.222266
0.106292,16.206889
0.106349,16.194776
0.106406,16.185299
0.106464,16.176925
0.106521,16.168210
0.106578,16.159077
0.106635,16.151463
0.106693,16.148981
0.106750,16.155383
0.106807,16.172083
0.106865,16.196556
0.106922,16.223623
0.106979,16.248431
0.107036,16.267865
0.107094,16.279862
0.107151,16.282515
0.107208,16.273955
0.107266,16.252739
0.107323,16.218238
0.107380,16.171195
0.107437,16.114266
0.107495,16.050880
0.107552,15.982699
0.107609,15.909138
0.107667,15.829298
0.107724,15.743110
0.107781,15.650959
0.107839,15.553800
0.107896,15.454427
0.107953,15.358089
0.108010,15.272002
0.108068,15.204665
0.108125,15.164396
0.108182,15.156303
0.108240,15.179494
0.108297,15.227509
0.108354,15.291724
0.108411,15.364438
0.108469,15.440081
0.108526,15.515419
0.108583,15.589543
0.108641,15.663160
0.108698,15.736708
0.108755,15.808749
0.108812,15.876355
0.108870,15.936567
0.108927,15.987229
0.108984,16.026839
0.109042,16.053774
0.109099,16.065802
0.109156,16.060857
0.109214,16.038346
0.109271,16.000199
0.109328,15.952760
0.109385,15.908167
0.109443,15.879701
0.109500,15.872238
0.109557,15.879118
0.109615,15.888009
0.109672,15.887190
0.109729,15.868962
0.109786,15.832041
0.109844,15.781599
0.109901,15.724949
0.109958,15.666482
0.110016,15.606866
0.110073,15.546449
0.110130,15.489313
0.110187,15.445177
0.110245,15.428515
0.110302,15.454164
0.110359,15.528101
0.110417,15.638645
0.110474,15.761179
0.110531,15.874048
0.110589,15.967149
0.110646,16.041995
0.110703,16.110629
0.110760,16.190783
0.110818,16.291726
0.110875,16.401348
0.110932,16.494272
0.110990,16.551201
0.111047,16.567686
0.111104,16.551743
0.111161,16.517825
0.111219,16.478962
0.111276,16.440741
0.111333,16.403092
0.111391,16.365954
0.111448,16.330611
0.111505,16.294989
0.111562,16.248230
0.111620,16.173203
0.111677,16.056347
0.111734,15.893352
0.111792,15.689289
0.111849,15.462340
0.111906,15.248585
0.111964,15.089075
0.112021,15.002320
0.112078,14.979098
0.112135,15.001705
0.112193,15.057101
0.112250,15.136007
0.112307,15.227695
0.112365,15.320029
0.112422,15.405867
0.112479,15.485865
0.112536,15.563810
0.112594,15.642417
0.112651,15.723523
0.112708,15.809162
0.112766,15.900610
0.112823,15.997194
0.112880,16.097139
0.112937,16.198655
0.112995,16.298449
0.113052,16.388656
0.113109,16.457166
0.113167,16.494646
0.113224,16.503149
0.113281,16.497439
0.113339,16.497666
0.113396,16.519097
0.113453,16.564977
0.113510,16.625907
0.113568,16.685409
0.113625,16.727499
0.113682,16.741502
0.113740,16.723148
0.113797,16.673710
0.113854,16.597676
0.113911,16.499597
0.113969,16.383235
0.114026,16.255133
0.114083,16.129831
0.114141,16.029160
0.114198,15.971034
0.114255,15.958165
0.114312,15.980230
0.114370,16.023834
0.114427,16.078326
0.114484,16.135915
0.114542,16.189999
0.114599,16.235103
0.114656,16.269095
0.114714,16.294808
0.114771,16.318373
0.114828,16.345861
0.114885,16.381054
0.114943,16.424594
0.115000,16.473576
0.115057,16.521729
0.115115,16.560635
0.115172,16.581648
0.115229,16.577874
0.115286,16.545748
0.115344,16.485745
0.115401,16.402131
0.115458,16.302426
0.115516,16.196986
0.115573,16.098142
0.115630,16.017553
0.115687,15.960868
0.115745,15.922672
0.115802,15.888067
0.115859,15.841414
0.115917,15.774158
0.115974,15.686376
0.116031,15.584229
0.116089,15.476932
0.116146,15.374638
0.116203,15.287074
0.116260,15.222281
0.116318,15.185275
0.116375,15.177324
0.116432,15.196548
0.116490,15.239370
0.116547,15.301783
0.116604,15.379998
0.116661,15.470688
0.116719,15.571042
0.116776,15.678687
0.116833,15.791608
0.116891,15.908057
0.116948,16.026369
0.117005,16.144646
0.117062,16.260422
0.117120,16.370525
0.117177,16.471314
0.117234,16.559270
0.117292,16.631681
0.117349,16.687071
0.117406,16.725235
0.117464,16.746951
0.117521,16.753554
0.117578,16.746504
0.117635,16.726992
0.117693,16.695629
0.117750,16.652289
0.117807,16.596184
0.117865,16.526259
0.117922,16.441731
0.117979,16.342526
0.118036,16.229449
0.118094,16.104202
0.118151,15.969477
0.118208,15.829205
0.118266,15.688609
0.118323,15.553646
0.118380,15.430217
0.118438,15.323967
0.118495,15.240643
0.118552,15.185669
0.118609,15.162231
0.118667,15.169390
0.118724,15.202275
0.118781,15.254064
0.118839,15.317918
0.118896,15.388027
0.118953,15.460209
0.119010,15.532382
0.119068,15.604633
0.119125,15.678762
0.119182,15.757486
0.119240,15.843369
0.119297,15.937490
0.119354,16.038541
0.119411,16.143207
0.119469,16.247604
0.119526,16.348654
0.119583,16.444668
0.119641,16.535230
0.119698,16.620648
0.119755,16.701098
0.119813,16.775750
0.119870,16.842454
0.119927,16.898012
0.119984,16.938481
0.120042,16.959470
0.120099,16.956947
0.120156,16.928445
0.120214,16.873918
0.120271,16.795818
0.120328,16.698947
0.120385,16.590613
0.120443,16.480243
0.120500,16.376945
0.120557,16.285931
0.120615,16.207302
0.120672,16.138260
0.120729,16.075908
0.120786,16.018321
0.120844,15.964353
0.120901,15.913704
0.120958,15.867689
0.121016,15.829588
0.121073,15.803822
0.121130,15.794652
0.121188,15.805084
0.121245,15.835944
0.121302,15.885279
0.121359,15.948569
0.121417,16.019968
0.121474,16.093976
0.121531,16.166677
0.121589,16.236200
0.121646,16.302539
