Period(hours),RMSE
0.121703,5.689428
0.121760,5.709147
0.121818,5.746626
0.121875,5.788251
0.121932,5.801990
0.121990,5.790311
0.122047,5.785733
0.122104,5.786753
0.122161,5.748403
0.122219,5.659656
0.122276,5.569212
0.122333,5.523670
0.122391,5.523777
0.122448,5.561748
0.122505,5.611458
0.122562,5.652002
0.122620,5.687544
0.122677,5.719954
0.122734,5.740589
0.122792,5.752713
0.122849,5.758153
0.122906,5.753030
0.122964,5.732085
0.123021,5.684198
0.123078,5.605182
0.123135,5.533181
0.123193,5.514462
0.123250,5.547792
0.123307,5.608230
0.123365,5.656821
0.123422,5.668099
0.123479,5.641743
0.123536,5.564182
0.123594,5.444475
0.123651,5.329632
0.123708,5.273467
0.123766,5.313397
0.123823,5.419129
0.123880,5.495397
0.123938,5.531343
0.123995,5.590671
0.124052,5.663362
0.124109,5.714777
0.124167,5.736007
0.124224,5.731050
0.124281,5.706581
0.124339,5.668592
0.124396,5.625525
0.124453,5.591352
0.124510,5.584831
0.124568,5.619147
0.124625,5.685950
0.124682,5.750107
0.124740,5.782277
0.124797,5.783116
0.124854,5.772212
0.124911,5.763704
0.124969,5.753082
0.125026,5.723006
0.125083,5.677159
0.125141,5.659137
0.125198,5.690955
0.125255,5.735070
0.125312,5.749201
0.125370,5.731273
0.125427,5.703682
0.125484,5.673333
0.125542,5.631501
0.125599,5.581172
0.125656,5.552512
0.125714,5.568938
0.125771,5.607453
0.125828,5.628966
0.125885,5.617495
0.125943,5.596755
0.126000,5.599273
0.126057,5.616598
0.126115,5.623292
0.126172,5.616301
0.126229,5.609805
0.126286,5.613681
0.126344,5.619084
0.126401,5.611609
0.126458,5.595463
0.126516,5.590623
0.126573,5.600811
0.126630,5.618825
0.126688,5.643701
0.126745,5.667011
0.126802,5.666794
0.126859,5.643352
0.126917,5.621969
0.126974,5.611925
0.127031,5.611394
0.127089,5.617592
0.127146,5.628466
0.127203,5.650193
0.127260,5.671568
0.127318,5.664471
0.127375,5.639829
0.127432,5.641394
0.127490,5.675769
0.127547,5.719709
0.127604,5.749032
0.127661,5.753035
0.127719,5.744583
0.127776,5.738722
0.127833,5.735983
0.127891,5.731992
0.127948,5.727474
0.128005,5.721173
0.128062,5.706465
0.128120,5.685700
0.128177,5.680424
0.128234,5.698587
0.128292,5.723365
0.128349,5.739814
0.128406,5.740570
0.128464,5.727641
0.128521,5.706913
0.128578,5.684217
0.128635,5.668767
0.128693,5.673018
0.128750,5.695788
0.128807,5.717940
0.128865,5.722436
0.128922,5.705738
0.128979,5.681409
0.129036,5.665804
0.129094,5.660621
0.129151,5.651264
0.129208,5.626957
0.129266,5.595959
0.129323,5.568083
0.129380,5.539243
0.129437,5.504513
0.129495,5.476808
0.129552,5.481871
0.129609,5.526168
0.129667,5.573797
0.129724,5.595094
0.129781,5.594056
0.129839,5.581032
0.129896,5.560042
0.129953,5.533099
0.130010,5.507932
0.130068,5.497938
0.130125,5.510877
0.130182,5.539729
0.130240,5.564192
0.130297,5.576800
0.130354,5.594620
0.130411,5.629012
0.130469,5.668084
0.130526,5.696074
0.130583,5.710604
0.130641,5.716882
0.130698,5.715872
0.130755,5.703206
0.130812,5.684083
0.130870,5.675036
0.130927,5.683630
0.130984,5.699439
0.131042,5.697814
0.131099,5.656360
0.131156,5.583429
0.131214,5.513702
0.131271,5.467499
0.131328,5.442464
0.131385,5.432694
0.131443,5.439523
0.131500,5.465251
0.131557,5.492713
0.131615,5.493119
0.131672,5.460360
0.131729,5.421335
0.131786,5.413534
0.131844,5.447020
0.131901,5.499804
0.131958,5.544590
0.132016,5.565810
0.132073,5.557322
0.132130,5.518941
0.132188,5.461488
0.132245,5.412564
0.132302,5.405324
0.132359,5.451443
0.132417,5.525204
0.132474,5.587495
0.132531,5.617975
0.132589,5.615529
0.132646,5.584310
0.132703,5.531213
0.132760,5.476099
0.132818,5.444710
0.132875,5.450795
0.132932,5.492501
0.132990,5.559469
0.133047,5.624678
0.133104,5.665526
0.133161,5.692320
0.133219,5.723703
0.133276,5.757310
0.133333,5.776701
0.133391,5.776793
0.133448,5.768424
0.133505,5.758585
0.133563,5.744424
0.133620,5.724951
0.133677,5.708770
0.133734,5.707951
0.133792,5.725336
0.133849,5.747179
0.133906,5.757165
0.133964,5.756707
0.134021,5.756022
0.134078,5.754332
0.134135,5.743706
0.134193,5.727031
0.134250,5.713011
0.134307,5.695162
0.134365,5.650471
0.134422,5.568987
0.134479,5.486424
0.134536,5.452716
0.134594,5.485220
0.134651,5.572231
0.134708,5.678546
0.134766,5.755905
0.134823,5.784700
0.134880,5.775274
0.134937,5.734370
0.134995,5.661608
0.135052,5.572167
0.135109,5.504062
0.135167,5.489438
0.135224,5.539094
0.135281,5.624288
0.135339,5.678536
0.135396,5.678295
0.135453,5.658362
0.135510,5.653607
0.135568,5.672094
0.135625,5.699337
0.135682,5.717242
0.135740,5.723253
0.135797,5.721476
0.135854,5.710776
0.135911,5.689562
0.135969,5.668187
0.136026,5.664068
0.136083,5.680921
0.136141,5.703069
0.136198,5.713683
0.136255,5.719013
0.136313,5.730280
0.136370,5.732757
0.136427,5.694971
0.136484,5.612848
0.136542,5.525163
0.136599,5.472197
0.136656,5.478237
0.136714,5.524905
0.136771,5.561201
0.136828,5.582430
0.136885,5.622293
0.136943,5.682228
0.137000,5.725107
0.137057,5.707188
0.137115,5.630610
0.137172,5.543315
0.137229,5.491142
0.137286,5.483323
0.137344,5.475433
0.137401,5.422427
0.137458,5.362201
0.137516,5.351921
0.137573,5.386067
0.137630,5.445885
0.137687,5.519696
0.137745,5.580972
0.137802,5.611949
0.137859,5.609053
0.137917,5.569177
0.137974,5.501588
0.138031,5.439163
0.138089,5.413017
0.138146,5.434889
0.138203,5.497298
0.138260,5.564635
0.138318,5.594545
0.138375,5.578879
0.138432,5.526892
0.138490,5.446055
0.138547,5.354781
0.138604,5.292665
0.138661,5.291324
0.138719,5.366617
0.138776,5.512508
0.138833,5.649223
0.138891,5.694815
0.138948,5.678376
0.139005,5.665706
0.139063,5.682711
0.139120,5.706433
0.139177,5.688100
0.139234,5.633165
0.139292,5.588095
0.139349,5.573906
0.139406,5.584472
0.139464,5.587527
0.139521,5.557897
0.139578,5.518160
0.139635,5.504885
0.139693,5.533376
0.139750,5.580614
0.139807,5.586794
0.139865,5.535372
0.139922,5.472753
0.139979,5.442430
0.140036,5.456785
0.140094,5.498920
0.140151,5.529581
0.140208,5.531369
0.140266,5.514257
0.140323,5.485287
0.140380,5.447219
0.140437,5.420859
0.140495,5.429124
0.140552,5.476365
0.140609,5.556026
0.140667,5.640777
0.140724,5.680900
0.140781,5.661847
0.140839,5.614623
0.140896,5.556815
0.140953,5.448999
0.141010,5.262962
0.141068,5.071926
0.141125,4.949940
0.141182,4.912820
0.141240,4.998108
0.141297,5.184387
0.141354,5.362562
0.141411,5.490285
0.141469,5.607486
0.141526,5.722791
0.141583,5.789875
0.141641,5.747208
0.141698,5.588586
0.141755,5.372819
0.141813,5.169231
0.141870,5.055041
0.141927,5.073783
0.141984,5.161382
0.142042,5.229517
0.142099,5.296652
0.142156,5.393887
0.142214,5.496244
0.142271,5.576032
0.142328,5.627736
0.142385,5.663190
0.142443,5.692994
0.142500,5.711875
0.142557,5.704901
0.142615,5.668234
0.142672,5.620419
0.142729,5.581396
0.142786,5.562598
0.142844,5.571626
0.142901,5.601945
0.142958,5.625418
0.143016,5.623379
0.143073,5.600645
0.143130,5.554058
0.143187,5.447567
0.143245,5.273247
0.143302,5.104532
0.143359,5.009121
0.143417,5.014790
0.143474,5.142783
0.143531,5.322087
0.143589,5.424158
0.143646,5.447779
0.143703,5.468342
0.143760,5.519397
0.143818,5.609972
0.143875,5.711086
0.143932,5.753659
0.143990,5.728233
0.144047,5.675171
0.144104,5.632422
0.144161,5.612345
0.144219,5.564253
0.144276,5.447295
0.144333,5.318999
0.144391,5.257650
0.144448,5.283788
0.144505,5.390635
0.144562,5.532588
0.144620,5.644329
0.144677,5.705739
0.144734,5.733113
0.144792,5.742200
0.144849,5.735759
0.144906,5.716064
0.144964,5.697500
0.145021,5.696984
0.145078,5.721911
0.145135,5.760488
0.145193,5.782393
0.145250,5.772334
0.145307,5.749569
0.145365,5.739696
0.145422,5.744388
0.145479,5.731168
0.145536,5.668134
0.145594,5.570281
0.145651,5.474351
0.145708,5.420626
0.145766,5.447140
0.145823,5.522575
0.145880,5.558575
0.145937,5.534343
0.145995,5.496109
0.146052,5.470430
0.146109,5.484656
0.146167,5.527237
0.146224,5.513667
0.146281,5.422780
0.146339,5.333268
0.146396,5.310708
0.146453,5.379335
0.146510,5.521058
0.146568,5.648877
0.146625,5.692615
0.146682,5.659224
0.146740,5.587335
0.146797,5.518079
0.146854,5.467246
0.146911,5.403637
0.146969,5.316823
0.147026,5.256050
0.147083,5.259709
0.147141,5.317151
0.147198,5.399655
0.147255,5.477967
0.147313,5.529260
0.147370,5.547148
0.147427,5.536701
0.147484,5.494661
0.147542,5.410717
0.147599,5.306556
0.147656,5.232494
0.147714,5.219175
0.147771,5.279371
0.147828,5.411464
0.147885,5.570077
0.147943,5.690355
0.148000,5.744373
0.148057,5.736201
0.148115,5.666741
0.148172,5.510746
0.148229,5.229427
0.148286,4.839560
0.148344,4.431589
0.148401,4.096037
0.148458,3.944386
0.148516,4.118999
0.148573,4.538561
0.148630,4.937092
0.148688,5.210029
0.148745,5.409478
0.148802,5.569248
0.148859,5.685211
0.148917,5.745328
0.148974,5.723668
0.149031,5.621140
0.149089,5.479491
0.149146,5.352460
0.149203,5.301398
0.149260,5.337928
0.149318,5.386927
0.149375,5.384578
0.149432,5.353221
0.149490,5.345390
0.149547,5.383177
0.149604,5.463417
0.149661,5.559841
0.149719,5.636225
0.149776,5.678544
0.149833,5.696004
0.149891,5.700294
0.149948,5.691506
0.150005,5.666938
0.150062,5.639849
0.150120,5.628908
0.150177,5.640218
0.150234,5.671037
0.150292,5.703998
0.150349,5.708623
0.150406,5.671043
0.150464,5.608772
0.150521,5.557176
0.150578,5.552200
0.150635,5.593833
0.150693,5.624792
0.150750,5.601850
0.150807,5.544729
0.150865,5.486025
0.150922,5.449831
0.150979,5.454662
0.151036,5.466980
0.151094,5.428428
0.151151,5.353720
0.151208,5.305604
0.151266,5.308634
0.151323,5.367098
0.151380,5.484490
0.151438,5.612245
0.151495,5.682025
0.151552,5.683884
0.151609,5.653619
0.151667,5.631131
0.151724,5.646165
0.151781,5.687733
0.151839,5.710100
0.151896,5.694019
0.151953,5.657914
0.152010,5.624883
0.152068,5.614920
0.152125,5.635261
0.152182,5.660691
0.152240,5.662774
0.152297,5.643425
0.152354,5.617210
0.152411,5.588447
0.152469,5.551939
0.152526,5.503975
0.152583,5.453116
0.152641,5.419520
0.152698,5.422595
0.152755,5.466994
0.152813,5.533210
0.152870,5.585311
0.152927,5.604162
0.152984,5.603843
0.153042,5.605590
0.153099,5.622695
0.153156,5.662948
0.153214,5.711470
0.153271,5.735817
0.153328,5.727518
0.153385,5.705154
0.153443,5.687162
0.153500,5.683520
0.153557,5.680120
0.153615,5.634528
0.153672,5.521841
0.153729,5.360006
0.153786,5.182283
0.153844,5.037761
0.153901,5.005865
0.153958,5.113557
0.154016,5.269605
0.154073,5.383641
0.154130,5.460795
0.154188,5.537397
0.154245,5.619892
0.154302,5.701141
0.154359,5.769491
0.154417,5.802630
0.154474,5.789828
0.154531,5.746010
0.154589,5.697809
0.154646,5.667902
0.154703,5.655775
0.154760,5.631624
0.154818,5.570862
0.154875,5.485633
0.154932,5.406523
0.154990,5.353315
0.155047,5.338935
0.155104,5.368379
0.155161,5.422128
0.155219,5.470828
0.155276,5.499057
0.155333,5.500743
0.155391,5.466277
0.155448,5.385618
0.155505,5.269338
0.155562,5.158048
0.155620,5.091878
0.155677,5.088500
0.155734,5.157596
0.155792,5.296564
0.155849,5.468373
0.155906,5.618345
0.155964,5.713382
0.156021,5.754452
0.156078,5.759110
0.156135,5.741244
0.156193,5.698137
0.156250,5.615728
0.156307,5.494830
0.156365,5.358268
0.156422,5.229966
0.156479,5.134849
0.156536,5.113188
0.156594,5.185642
0.156651,5.301382
0.156708,5.385202
0.156766,5.425012
0.156823,5.455567
0.156880,5.498793
0.156938,5.554722
0.156995,5.616488
0.157052,5.665673
0.157109,5.676170
0.157167,5.639012
0.157224,5.571294
0.157281,5.508446
0.157339,5.489304
0.157396,5.524130
0.157453,5.581977
0.157510,5.628866
0.157568,5.659901
0.157625,5.685803
0.157682,5.712326
0.157740,5.739976
0.157797,5.766353
0.157854,5.785014
0.157911,5.791684
0.157969,5.789255
0.158026,5.783694
0.158083,5.778888
0.158141,5.774847
0.158198,5.767196
0.158255,5.749957
0.158312,5.722711
0.158370,5.694779
0.158427,5.681826
0.158484,5.692819
0.158542,5.717229
0.158599,5.733536
0.158656,5.730655
0.158714,5.714575
0.158771,5.696836
0.158828,5.687143
0.158885,5.692754
0.158943,5.710461
0.159000,5.721736
0.159057,5.710057
0.159115,5.679528
0.159172,5.648504
0.159229,5.634849
0.159286,5.644625
0.159344,5.661224
0.159401,5.651879
0.159458,5.597457
0.159516,5.507199
0.159573,5.402550
0.159630,5.309012
0.159688,5.259084
0.159745,5.276119
0.159802,5.349022
0.159859,5.435064
0.159917,5.499996
0.159974,5.543251
0.160031,5.578348
0.160089,5.610577
0.160146,5.636414
0.160203,5.648271
0.160260,5.638767
0.160318,5.608924
0.160375,5.570292
0.160432,5.539277
0.160490,5.531386
0.160547,5.554554
0.160604,5.601177
0.160661,5.649689
0.160719,5.681467
0.160776,5.693679
0.160833,5.693944
0.160891,5.689910
0.160948,5.686180
0.161005,5.684826
0.161062,5.685119
0.161120,5.685941
0.161177,5.689335
0.161234,5.697894
0.161292,5.707435
0.161349,5.706210
0.161406,5.684412
0.161464,5.643712
0.161521,5.596708
0.161578,5.557491
0.161635,5.536405
0.161693,5.540191
0.161750,5.568824
0.161807,5.612611
0.161865,5.655135
0.161922,5.681961
0.161979,5.689945
0.162036,5.687620
0.162094,5.686022
0.162151,5.687466
0.162208,5.683616
0.162266,5.665690
0.162323,5.633751
0.162380,5.595161
0.162438,5.559932
0.162495,5.542022
0.162552,5.555514
0.162609,5.598670
0.162667,5.647215
0.162724,5.673131
0.162781,5.670218
0.162839,5.653568
0.162896,5.639728
0.162953,5.637288
0.163010,5.649685
0.163068,5.676107
0.163125,5.707390
0.163182,5.727918
0.163240,5.728037
0.163297,5.711795
0.163354,5.691500
0.163411,5.676188
0.163469,5.664128
0.163526,5.646634
0.163583,5.618525
0.163641,5.583352
0.163698,5.549102
0.163755,5.522575
0.163812,5.508741
0.163870,5.511678
0.163927,5.532564
0.163984,5.567162
0.164042,5.608335
0.164099,5.650824
0.164156,5.690917
0.164214,5.723953
0.164271,5.745574
0.164328,5.753583
0.164385,5.747658
0.164443,5.729762
0.164500,5.705688
0.164557,5.685431
0.164615,5.679185
0.164672,5.689217
0.164729,5.707997
0.164786,5.725839
0.164844,5.737261
0.164901,5.741668
0.164958,5.740742
0.165016,5.735277
0.165073,5.723694
0.165130,5.702771
0.165187,5.669722
0.165245,5.624559
0.165302,5.572196
0.165359,5.523369
0.165417,5.493558
0.165474,5.496891
0.165531,5.534653
0.165589,5.591544
0.165646,5.645730
0.165703,5.680901
0.165760,5.692331
0.165818,5.684910
0.165875,5.668086
0.165932,5.652464
0.165990,5.644962
0.166047,5.645092
0.166104,5.647231
0.166161,5.646373
0.166219,5.642498
0.166276,5.639765
0.166333,5.642685
0.166391,5.653317
0.166448,5.669953
0.166505,5.687029
0.166563,5.697231
0.166620,5.696477
0.166677,5.687910
0.166734,5.679922
0.166792,5.680058
0.166849,5.690446
0.166906,5.708503
0.166964,5.729780
0.167021,5.749006
0.167078,5.761541
0.167135,5.765509
0.167193,5.761771
0.167250,5.752727
0.167307,5.741706
0.167365,5.732470
0.167422,5.727875
0.167479,5.728173
0.167536,5.731663
0.167594,5.736884
0.167651,5.741524
0.167708,5.740348
0.167766,5.728244
0.167823,5.704824
0.167880,5.674987
0.167937,5.646632
0.167995,5.627376
0.168052,5.621610
0.168109,5.627965
0.168167,5.639384
0.168224,5.649198
0.168281,5.656156
0.168339,5.661070
0.168396,5.661704
0.168453,5.654338
0.168510,5.637382
0.168568,5.610375
0.168625,5.572256
0.168682,5.523837
0.168740,5.471175
0.168797,5.424204
0.168854,5.391859
0.168911,5.380656
0.168969,5.395784
0.169026,5.437290
0.169083,5.496864
0.169141,5.563457
0.169198,5.627955
0.169255,5.682039
0.169313,5.719694
0.169370,5.740431
0.169427,5.748044
0.169484,5.747152
0.169542,5.740946
0.169599,5.729891
0.169656,5.711265
0.169714,5.681538
0.169771,5.641787
0.169828,5.600604
0.169885,5.569940
0.169943,5.556335
0.170000,5.556625
0.170057,5.563047
0.170115,5.569175
0.170172,5.570750
0.170229,5.564911
0.170286,5.550511
0.170344,5.529183
0.170401,5.505527
0.170458,5.485908
0.170516,5.477922
0.170573,5.488773
0.170630,5.520089
0.170687,5.566196
0.170745,5.619270
0.170802,5.671843
0.170859,5.715729
0.170917,5.745102
0.170974,5.760169
0.171031,5.765472
0.171089,5.766134
0.171146,5.765666
0.171203,5.765346
0.171260,5.764309
0.171318,5.760747
0.171375,5.754246
0.171432,5.746647
0.171490,5.740501
0.171547,5.737677
0.171604,5.739474
0.171661,5.746416
0.171719,5.755861
0.171776,5.760537
0.171833,5.753001
0.171891,5.731660
0.171948,5.700967
0.172005,5.668068
0.172063,5.640666
0.172120,5.626254
0.172177,5.629895
0.172234,5.649878
0.172292,5.677079
0.172349,5.701254
0.172406,5.716421
0.172464,5.721027
0.172521,5.716714
0.172578,5.707374
0.172635,5.697709
0.172693,5.691143
0.172750,5.688226
0.172807,5.687307
0.172865,5.686398
0.172922,5.684062
0.172979,5.679915
0.173036,5.675021
0.173094,5.670950
0.173151,5.668084
0.173208,5.665986
0.173266,5.666051
0.173323,5.671818
0.173380,5.685067
0.173437,5.702542
0.173495,5.717935
0.173552,5.726274
0.173609,5.725662
0.173667,5.716825
0.173724,5.702852
0.173781,5.688620
0.173839,5.677980
0.173896,5.670174
0.173953,5.660284
0.174010,5.643685
0.174068,5.619417
0.174125,5.590684
0.174182,5.563460
0.174240,5.544220
0.174297,5.538250
0.174354,5.548746
0.174411,5.576185
0.174469,5.617834
0.174526,5.666836
0.174583,5.712227
0.174641,5.743575
0.174698,5.757644
0.174755,5.759375
0.174813,5.756980
0.174870,5.756779
0.174927,5.761281
0.174984,5.769801
0.175042,5.779085
0.175099,5.784391
0.175156,5.782299
0.175214,5.772921
0.175271,5.759407
0.175328,5.745965
0.175385,5.736087
0.175443,5.731543
0.175500,5.731524
0.175557,5.732144
0.175615,5.728159
0.175672,5.715990
0.175729,5.695198
0.175786,5.668407
0.175844,5.640795
0.175901,5.619389
0.175958,5.611632
0.176016,5.621292
0.176073,5.644174
0.176130,5.671187
0.176187,5.695830
0.176245,5.716121
0.176302,5.731482
0.176359,5.741077
0.176417,5.744764
0.176474,5.743595
0.176531,5.739208
0.176589,5.733482
0.176646,5.728513
0.176703,5.726121
0.176760,5.726853
0.176818,5.729544
0.176875,5.732430
0.176932,5.734644
0.176990,5.736227
0.177047,5.737080
0.177104,5.736559
0.177161,5.733856
0.177219,5.727922
0.177276,5.716827
0.177333,5.697371
0.177391,5.665227
0.177448,5.615984
0.177505,5.548006
0.177563,5.466201
0.177620,5.383916
0.177677,5.321188
0.177734,5.296951
0.177792,5.317027
0.177849,5.370659
0.177906,5.440187
0.177964,5.510576
0.178021,5.571567
0.178078,5.617319
0.178135,5.646484
0.178193,5.661345
0.178250,5.666010
0.178307,5.664821
0.178365,5.661154
0.178422,5.656360
0.178479,5.649415
0.178536,5.638391
0.178594,5.623192
0.178651,5.606880
0.178708,5.594367
0.178766,5.590062
0.178823,5.596441
0.178880,5.613738
0.178937,5.639299
0.178995,5.666609
0.179052,5.686907
0.179109,5.693790
0.179167,5.686195
0.179224,5.667409
0.179281,5.642777
0.179339,5.618507
0.179396,5.601207
0.179453,5.596394
0.179510,5.605479
0.179568,5.624275
0.179625,5.646102
0.179682,5.666349
0.179740,5.683649
0.179797,5.698103
0.179854,5.709734
0.179911,5.718537
0.179969,5.725048
0.180026,5.730395
0.180083,5.735793
0.180141,5.741667
0.180198,5.746866
0.180255,5.748830
0.180312,5.744992
0.180370,5.734387
0.180427,5.718028
0.180484,5.697759
0.180542,5.674913
0.180599,5.650634
0.180656,5.627595
0.180714,5.610213
0.180771,5.601756
0.180828,5.601360
0.180885,5.604880
0.180943,5.608410
0.181000,5.610490
0.181057,5.612028
0.181115,5.615151
0.181172,5.622202
0.181229,5.635258
0.181286,5.655477
0.181344,5.681995
0.181401,5.711490
0.181458,5.739026
0.181516,5.759455
0.181573,5.769237
0.181630,5.768342
0.181688,5.760582
0.181745,5.751789
0.181802,5.747320
0.181859,5.750292
0.181917,5.760962
0.181974,5.776797
0.182031,5.792755
0.182089,5.802499
0.182146,5.801083
0.182203,5.787440
0.182260,5.764719
0.182318,5.738645
0.182375,5.715257
0.182432,5.699172
0.182490,5.692690
0.182547,5.695244
0.182604,5.703260
0.182661,5.711542
0.182719,5.715933
0.182776,5.715028
0.182833,5.709739
0.182891,5.701868
0.182948,5.693095
0.183005,5.684454
0.183062,5.675704
0.183120,5.664854
0.183177,5.648941
0.183234,5.625867
0.183292,5.595561
0.183349,5.559929
0.183406,5.522632
0.183464,5.489069
0.183521,5.465913
0.183578,5.459324
0.183635,5.471991
0.183693,5.501262
0.183750,5.540786
0.183807,5.584128
0.183865,5.626653
0.183922,5.664984
0.183979,5.696244
0.184036,5.718372
0.184094,5.730603
0.184151,5.733324
0.184208,5.727623
0.184266,5.715085
0.184323,5.697860
0.184380,5.678646
0.184438,5.660369
0.184495,5.645740
0.184552,5.636770
0.184609,5.634136
0.184667,5.636786
0.184724,5.642692
0.184781,5.650558
0.184839,5.660809
0.184896,5.674829
0.184953,5.693203
0.185010,5.714374
0.185068,5.734530
0.185125,5.748463
0.185182,5.750760
0.185240,5.737146
0.185297,5.706071
0.185354,5.660248
0.185411,5.607227
0.185469,5.557900
0.185526,5.522675
0.185583,5.507422
0.185641,5.512267
0.185698,5.533310
0.185755,5.564876
0.185812,5.601036
0.185870,5.636669
0.185927,5.668092
0.185984,5.693178
0.186042,5.711260
0.186099,5.722942
0.186156,5.729544
0.186214,5.732065
0.186271,5.730231
0.186328,5.722562
0.186385,5.707695
0.186443,5.685745
0.186500,5.658413
0.186557,5.628190
0.186615,5.597904
0.186672,5.571047
0.186729,5.552078
0.186786,5.545409
0.186844,5.552773
0.186901,5.570947
0.186958,5.592664
0.187016,5.610531
0.187073,5.620482
0.187130,5.622483
0.187188,5.619200
0.187245,5.614305
0.187302,5.611259
0.187359,5.612571
0.187417,5.619398
0.187474,5.631518
0.187531,5.647699
0.187589,5.666192
0.187646,5.685041
0.187703,5.702253
0.187760,5.716025
0.187818,5.725009
0.187875,5.728418
0.187932,5.726000
0.187990,5.718101
0.188047,5.705813
0.188104,5.690864
0.188161,5.675085
0.188219,5.659851
0.188276,5.646076
0.188333,5.634702
0.188391,5.626942
0.188448,5.623652
0.188505,5.624306
0.188562,5.626929
0.188620,5.629617
0.188677,5.632421
0.188734,5.637672
0.188792,5.648089
0.188849,5.664220
0.188906,5.683658
0.188964,5.702499
0.189021,5.717260
0.189078,5.725872
0.189135,5.727822
0.189193,5.724022
0.189250,5.716676
0.189307,5.709020
0.189365,5.704653
0.189422,5.706456
0.189479,5.715504
0.189536,5.730507
0.189594,5.748170
0.189651,5.764477
0.189708,5.776355
0.189766,5.782736
0.189823,5.784490
0.189880,5.783588
0.189937,5.782226
0.189995,5.782268
0.190052,5.784852
0.190109,5.789867
0.190167,5.795455
0.190224,5.798252
0.190281,5.794773
0.190339,5.783175
0.190396,5.764115
0.190453,5.740211
0.190510,5.714775
0.190568,5.690913
0.190625,5.671353
0.190682,5.658447
0.190740,5.653766
0.190797,5.657401
0.190854,5.667673
0.190911,5.681654
0.190969,5.696204
0.191026,5.708867
0.191083,5.718332
0.191141,5.724460
0.191198,5.727972
0.191255,5.729904
0.191312,5.731087
0.191370,5.731910
0.191427,5.732390
0.191484,5.732271
0.191542,5.730991
0.191599,5.727693
0.191656,5.721493
0.191714,5.711919
0.191771,5.699145
0.191828,5.683761
0.191885,5.666201
0.191943,5.646424
0.192000,5.624448
0.192057,5.601438
0.192115,5.580197
0.192172,5.564157
0.192229,5.555490
0.192286,5.554094
0.192344,5.558196
0.192401,5.565682
0.192458,5.575030
0.192516,5.585552
0.192573,5.597243
0.192630,5.610482
0.192688,5.625704
0.192745,5.643055
0.192802,5.662097
0.192859,5.681724
0.192917,5.700338
0.192974,5.716101
0.193031,5.727100
0.193089,5.731591
0.193146,5.728512
0.193203,5.718056
0.193260,5.701866
0.193318,5.682631
0.193375,5.663307
0.193432,5.646286
0.193490,5.632730
0.193547,5.622181
0.193604,5.612632
0.193661,5.601282
0.193719,5.585921
0.193776,5.566375
0.193833,5.545133
0.193891,5.526510
0.193948,5.514647
0.194005,5.511667
0.194062,5.517234
0.194120,5.529414
0.194177,5.545721
0.194234,5.563654
0.194292,5.580877
0.194349,5.595429
0.194406,5.606054
0.194464,5.612464
0.194521,5.615382
0.194578,5.616314
0.194635,5.617038
0.194693,5.618892
0.194750,5.622136
0.194807,5.625825
0.194865,5.628448
0.194922,5.629018
0.194979,5.627862
0.195036,5.626487
0.195094,5.626692
0.195151,5.629664
0.195208,5.635722
0.195266,5.644640
0.195323,5.656046
0.195380,5.669465
0.195437,5.684031
0.195495,5.698280
0.195552,5.710338
0.195609,5.718444
0.195667,5.721446
0.195724,5.719055
0.195781,5.711834
0.195839,5.700990
0.195896,5.688043
0.195953,5.674453
0.196010,5.661351
0.196068,5.649537
0.196125,5.639729
0.196182,5.632848
0.196240,5.629976
0.196297,5.631859
0.196354,5.638225
0.196411,5.647503
0.196469,5.657213
0.196526,5.664714
0.196583,5.667821
0.196641,5.665147
0.196698,5.656286
0.196755,5.641831
0.196813,5.623125
0.196870,5.601809
0.196927,5.579445
0.196984,5.557435
0.197042,5.537149
0.197099,5.519880
0.197156,5.506356
0.197214,5.496079
0.197271,5.487229
0.197328,5.477578
0.197385,5.465918
0.197443,5.452878
0.197500,5.440503
0.197557,5.430983
0.197615,5.425561
0.197672,5.424338
0.197729,5.426785
0.197786,5.432341
0.197844,5.440679
0.197901,5.451650
0.197958,5.465095
0.198016,5.480705
0.198073,5.498008
0.198130,5.516472
0.198187,5.535733
0.198245,5.555865
0.198302,5.577396
0.198359,5.600793
0.198417,5.625650
0.198474,5.650321
0.198531,5.672525
0.198589,5.690495
0.198646,5.703756
0.198703,5.712990
0.198760,5.719316
0.198818,5.723662
0.198875,5.726582
0.198932,5.728349
0.198990,5.729001
0.199047,5.728252
0.199104,5.725487
0.199161,5.720068
0.199219,5.711984
0.199276,5.702400
0.199333,5.693562
0.199391,5.687871
0.199448,5.686802
0.199505,5.690542
0.199563,5.698414
0.199620,5.709430
0.199677,5.722503
0.199734,5.736438
0.199792,5.749954
0.199849,5.761804
0.199906,5.770905
0.199964,5.776396
0.200021,5.777680
0.200078,5.774526
0.200135,5.767192
0.200193,5.756410
0.200250,5.743168
0.200307,5.728425
0.200365,5.713106
0.200422,5.698397
0.200479,5.685948
0.200536,5.677506
0.200594,5.674112
0.200651,5.675537
0.200708,5.680501
0.200766,5.687507
0.200823,5.695571
0.200880,5.704387
0.200937,5.713972
0.200995,5.724202
0.201052,5.734682
0.201109,5.744969
0.201167,5.754861
0.201224,5.764371
0.201281,5.773419
0.201339,5.781523
0.201396,5.787828
0.201453,5.791454
0.201510,5.791884
0.201568,5.789172
0.201625,5.783948
0.201682,5.777324
0.201740,5.770743
